,func_name,ncalls,tottime,cumtime,avg_time,percall_cumtime,percall_tottime,percall_avg_time
279,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/pools/carbon_v1.py', 32, 'event_matches_format')",117391,0.0204,0.0204,0.0,0.0,0.0,0.0
280,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/pools/factory.py', 32, 'get_pool')",135963,0.0355,0.0401,0.0,0.0,0.0,0.0
281,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/pools/sushiswap_v2.py', 33, 'event_matches_format')",118517,0.1384,0.1384,0.0,0.0,0.0,0.0
282,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/pools/sushiswap_v2.py', 26, 'unique_key')",1076,0.0001,0.0001,0.0,0.0,0.0,0.0
283,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/pools/uniswap_v2.py', 26, 'unique_key')",11636,0.0011,0.0011,0.0,0.0,0.0,0.0
284,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/pools/uniswap_v2.py', 33, 'event_matches_format')",130153,2.3959,2.3959,0.0,0.0,0.0,0.0
285,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/exchanges/carbon_v1.py', 145, 'save_strategy')",361,0.0017,0.1354,0.0,0.0004,0.0,0.0
286,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/exchanges/factory.py', 31, 'get_exchange')",6,0.0,0.0,0.0,0.0,0.0,0.0
287,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/exchanges/sushiswap_v2.py', 29, 'get_abi')",1,0.0,0.0,0.0,0.0,0.0,0.0
288,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/exchanges/sushiswap_v2.py', 32, 'get_events')",14,0.0,0.0,0.0,0.0,0.0,0.0
289,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/exchanges/uniswap_v2.py', 29, 'get_abi')",1,0.0,0.0,0.0,0.0,0.0,0.0
290,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/exchanges/uniswap_v2.py', 32, 'get_events')",14,0.0,0.0,0.0,0.0,0.0,0.0
291,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/exchanges/uniswap_v3.py', 29, 'get_abi')",1,0.0,0.0,0.0,0.0,0.0,0.0
292,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/exchanges/uniswap_v3.py', 32, 'get_events')",14,0.0,0.0,0.0,0.0,0.0,0.0
293,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/exchanges/bancor_pol.py', 32, 'get_abi')",1,0.0,0.0,0.0,0.0,0.0,0.0
294,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/exchanges/bancor_pol.py', 35, 'get_events')",14,0.0,0.0,0.0,0.0,0.0,0.0
295,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 764, 'handle_subsequent_iterations')",7,0.0031,20.2987,0.0004,2.8998,0.0004,0.0001
296,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 863, '<listcomp>')",7,0.0189,0.1298,0.0027,0.0185,0.0027,0.0004
297,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 846, 'verify_state_changed')",7,0.0001,0.1312,0.0,0.0187,0.0,0.0
298,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 887, '<listcomp>')",7,0.0025,0.0025,0.0004,0.0004,0.0004,0.0001
299,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 874, 'handle_duplicates')",7,0.0015,0.0279,0.0002,0.004,0.0002,0.0
300,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 913, 'handle_initial_iteration')",7,0.0,5.5404,0.0,0.7915,0.0,0.0
301,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 1050, '<listcomp>')",7,0.031,3.8423,0.0044,0.5489,0.0044,0.0006
302,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 1052, '<listcomp>')",7,0.028,0.6682,0.004,0.0955,0.004,0.0006
303,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 1078, '<listcomp>')",7,0.0006,0.0006,0.0001,0.0001,0.0001,0.0
304,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 1006, 'get_latest_events')",7,0.0005,54.1423,0.0001,7.7346,0.0001,0.0
305,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 1142, '<genexpr>')",32028,0.0109,0.0109,0.0,0.0,0.0,0.0
306,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 1094, 'get_start_block')",7,0.0002,1.7745,0.0,0.2535,0.0,0.0
307,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 1357, 'set_network_to_tenderly_if_replay')",7,0.0,0.0,0.0,0.0,0.0,0.0
308,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 1431, 'set_network_to_mainnet_if_replay')",7,0.0,0.0,0.0,0.0,0.0,0.0
309,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 1539, 'verify_min_bnt_is_respected')",7,0.0,0.0,0.0,0.0,0.0,0.0
310,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 1558, 'handle_target_token_addresses')",1,0.0,0.0,0.0,0.0,0.0,0.0
311,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 1621, 'get_current_block')",7,0.0,1.0829,0.0,0.1547,0.0,0.0
312,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/exchanges/carbon_v1.py', 36, 'fee_pairs')",1,0.0,0.0,0.0,0.0,0.0,0.0
313,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/exchanges/carbon_v1.py', 48, 'add_pool')",359,0.0001,0.0001,0.0,0.0,0.0,0.0
314,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/exchanges/carbon_v1.py', 51, 'get_abi')",2,0.0,0.0,0.0,0.0,0.0,0.0
315,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/exchanges/carbon_v1.py', 54, 'get_events')",14,0.0001,0.0001,0.0,0.0,0.0,0.0
316,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/pools/bancor_pol.py', 30, 'unique_key')",6153,0.0005,0.0005,0.0,0.0,0.0,0.0
317,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/pools/bancor_pol.py', 37, 'event_matches_format')",117388,0.0162,0.0162,0.0,0.0,0.0,0.0
318,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/pools.py', 367, 'get_or_init_pool')",1257,0.0024,0.0124,0.0,0.0,0.0,0.0
319,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/multicall_utils.py', 20, 'bit_length')",798,0.0007,0.0011,0.0,0.0,0.0,0.0
320,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/multicall_utils.py', 39, 'encode_float')",399,0.0006,0.0009,0.0,0.0,0.0,0.0
321,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/multicall_utils.py', 59, 'encode_rate')",399,0.0027,0.0069,0.0,0.0,0.0,0.0
322,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/pools.py', 19, 'pool_key_from_info')",1616,0.0007,0.0007,0.0,0.0,0.0,0.0
323,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/pools.py', 49, 'pool_type_from_exchange_name')",135963,0.0293,0.0694,0.0,0.0,0.0,0.0
324,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/pools.py', 67, 'pool_descr_from_info')",361,0.0001,0.0001,0.0,0.0,0.0,0.0
325,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/pools.py', 123, 'generate_pool_info')",361,0.0006,0.0008,0.0,0.0,0.0,0.0
326,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/pools.py', 194, 'add_pool_info')",361,0.0011,0.0951,0.0,0.0003,0.0,0.0
327,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/pools.py', 283, 'add_pool_to_exchange')",359,0.0004,0.0008,0.0,0.0,0.0,0.0
328,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/multicall_utils.py', 79, 'encode_token_price')",399,0.0006,0.0084,0.0,0.0,0.0,0.0
329,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/multicall_utils.py', 113, '<listcomp>')",14,0.0066,0.0066,0.0005,0.0005,0.0005,0.0
330,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/multicall_utils.py', 97, 'get_pools_for_exchange')",14,0.0,0.0066,0.0,0.0005,0.0,0.0
331,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/multicall_utils.py', 120, 'multicall_helper')",14,0.0006,141.3206,0.0,10.0943,0.0,0.0
332,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/multicall_utils.py', 149, 'multicall_fn')",896,0.0003,0.0005,0.0,0.0,0.0,0.0
333,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/multicall_utils.py', 175, 'process_results_for_multicall')",14,0.0029,127.9832,0.0002,9.1417,0.0002,0.0
334,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/multicall_utils.py', 201, 'extract_params_for_multicall')",896,0.0007,127.9579,0.0,0.1428,0.0,0.0
335,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/multicall_utils.py', 249, '_extract_pol_params_for_multicall')",399,0.0089,127.9572,0.0,0.3207,0.0,0.0
336,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/multicall_utils.py', 292, 'update_pool_for_multicall')",896,0.0019,0.0019,0.0,0.0,0.0,0.0
337,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/multicall_utils.py', 339, '<listcomp>')",896,0.0083,0.0083,0.0,0.0,0.0,0.0
338,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/multicall_utils.py', 317, 'update_mgr_exchanges_for_multicall')",896,0.0021,0.0105,0.0,0.0,0.0,0.0
339,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/multicall_utils.py', 344, 'get_multicall_contract_for_exchange')",14,0.0,0.0002,0.0,0.0,0.0,0.0
340,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/multicall_utils.py', 383, '<listcomp>')",7,0.0,0.0,0.0,0.0,0.0,0.0
341,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/multicall_utils.py', 384, '<listcomp>')",7,0.0001,0.0066,0.0,0.0009,0.0,0.0
342,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/multicall_utils.py', 371, 'multicall_every_iteration')",7,0.0003,141.3277,0.0,20.1897,0.0,0.0
343,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 56, '<listcomp>')",7,0.0072,0.0072,0.001,0.001,0.001,0.0001
344,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 38, 'filter_latest_events')",7,0.2803,3.7014,0.04,0.5288,0.04,0.0057
345,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 130, '<dictcomp>')",135604,0.2161,3.463,0.0,0.0,0.0,0.0
346,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 132, '<listcomp>')",168,0.0423,4.4508,0.0003,0.0265,0.0003,0.0
347,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 107, 'complex_handler')",168,2.1072,4.4513,0.0125,0.0265,0.0125,0.0001
348,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 155, '<genexpr>')",16,0.0,0.0001,0.0,0.0,0.0,0.0
349,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 138, 'add_initial_pool_data')",1,0.0002,0.1003,0.0002,0.1003,0.0002,0.0002
350,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 166, 'read_csv_file')",3,0.0,0.0468,0.0,0.0156,0.0,0.0
351,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 194, 'filter_static_pool_data')",1,0.0,0.0013,0.0,0.0013,0.0,0.0
352,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 274, '<listcomp>')",1,0.0064,0.3807,0.0064,0.3807,0.0064,0.0064
353,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 225, 'get_static_data')",1,0.0134,0.4436,0.0134,0.4436,0.0134,0.0134
354,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 281, 'handle_tenderly_event_exchanges')",1,0.0,0.0,0.0,0.0,0.0,0.0
355,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 311, 'handle_exchanges')",1,0.0,0.0002,0.0,0.0002,0.0,0.0
356,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 334, 'handle_target_tokens')",1,0.0,0.0,0.0,0.0,0.0,0.0
357,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 400, '<listcomp>')",1,0.0,0.0,0.0,0.0,0.0,0.0
358,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 382, 'handle_flashloan_tokens')",1,0.0,0.0001,0.0,0.0001,0.0,0.0
359,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 409, 'get_config')",1,0.0,0.5204,0.0,0.5204,0.0,0.0
360,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 456, 'get_loglevel')",1,0.0,0.0,0.0,0.0,0.0,0.0
361,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 510, '<genexpr>')",77,0.0002,0.0009,0.0,0.0,0.0,0.0
362,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 517, '<genexpr>')",21,0.0001,0.0003,0.0,0.0,0.0,0.0
363,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 484, 'get_event_filters')",7,0.0002,7.4334,0.0,1.0619,0.0,0.0
364,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 541, '<genexpr>')",91,0.0001,0.0005,0.0,0.0,0.0,0.0
365,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 524, 'get_all_events')",7,0.0001,38.4858,0.0,5.498,0.0,0.0
366,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 582, '<listcomp>')",7,0.0003,0.0004,0.0,0.0001,0.0,0.0
367,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 545, 'save_events_to_json')",7,0.0006,0.0079,0.0001,0.0011,0.0001,0.0
368,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 604, '<genexpr>')",112,0.0001,0.0005,0.0,0.0,0.0,0.0
369,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 591, 'update_pools_from_events')",7,0.0001,21.5161,0.0,3.0737,0.0,0.0
370,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 608, 'write_pool_data_to_disk')",7,0.0033,0.2044,0.0005,0.0292,0.0005,0.0001
371,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/utils.py', 666, 'init_bot')",7,0.0002,1.1544,0.0,0.1649,0.0,0.0
372,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/pools/uniswap_v3.py', 25, 'unique_key')",5451,0.0004,0.0004,0.0,0.0,0.0,0.0
373,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/pools/uniswap_v3.py', 32, 'event_matches_format')",135604,0.1585,0.1585,0.0,0.0,0.0,0.0
374,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/pools/bancor_v2.py', 32, 'event_matches_format')",117388,0.0153,0.0153,0.0,0.0,0.0,0.0
375,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1190, 'setup_polling_interval')",2,0.0,0.0,0.0,0.0,0.0,0.0
376,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1364, 'run')",2,0.0001,6.4362,0.0,3.2181,0.0,0.0
377,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1287, 'run_single_mode')",2,0.0,6.0239,0.0,3.012,0.0,0.0
378,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1201, 'setup_flashloan_tokens')",2,0.0,0.0,0.0,0.0,0.0,0.0
379,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1211, 'setup_CCm')",2,0.0001,0.4065,0.0001,0.2032,0.0,0.0
380,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 1178, 'validate_mode')",2,0.0,0.0,0.0,0.0,0.0,0.0
381,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/bot.py', 441, '_run')",2,0.0004,6.0239,0.0002,3.012,0.0002,0.0001
