cid,strategy_id,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,fee_float,address,anchor,tkn0_address,tkn1_address,tkn0_decimals,tkn1_decimals,exchange_id,tkn0_symbol,tkn1_symbol,timestamp,tkn0_balance,tkn1_balance,liquidity,sqrt_price_q96,tick,tick_spacing,exchange,pool_type,tkn0_weight,tkn1_weight,tkn2_address,tkn2_decimals,tkn2_symbol,tkn2_balance,tkn2_weight,tkn3_address,tkn3_decimals,tkn3_symbol,tkn3_balance,tkn3_weight,tkn4_address,tkn4_decimals,tkn4_symbol,tkn4_balance,tkn4_weight,tkn5_address,tkn5_decimals,tkn5_symbol,tkn5_balance,tkn5_weight,tkn6_address,tkn6_decimals,tkn6_symbol,tkn6_balance,tkn6_weight,tkn7_address,tkn7_decimals,tkn7_symbol,tkn7_balance,tkn7_weight
0x427c95a1379182121791cc415125acD73ea02e97,0,,6280667,ubeswap_v2 0x471EcE3750Da237f93B8E339c536989b8978a438/0xa8d0E6799FF3Fd19c6459bf02689aE09c4d78Ba7,0x471EcE3750Da237f93B8E339c536989b8978a438/0xa8d0E6799FF3Fd19c6459bf02689aE09c4d78Ba7,ubeswap_v2,0.003,0.003,0x427c95a1379182121791cc415125acD73ea02e97,,0x471EcE3750Da237f93B8E339c536989b8978a438,0xa8d0E6799FF3Fd19c6459bf02689aE09c4d78Ba7,18,18,3,CELO,mCEUR,0,0,0,,,,,ubeswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x8C89f7bB791d94E10EEd4Eb78D0E886C82D7A2e3,0,,6280669,ubeswap_v2 0x00Be915B9dCf56a3CBE739D9B9c202ca692409EC/0xa8d0E6799FF3Fd19c6459bf02689aE09c4d78Ba7,0x00Be915B9dCf56a3CBE739D9B9c202ca692409EC/0xa8d0E6799FF3Fd19c6459bf02689aE09c4d78Ba7,ubeswap_v2,0.003,0.003,0x8C89f7bB791d94E10EEd4Eb78D0E886C82D7A2e3,,0x00Be915B9dCf56a3CBE739D9B9c202ca692409EC,0xa8d0E6799FF3Fd19c6459bf02689aE09c4d78Ba7,18,18,3,UBE,mCEUR,0,0,0,,,,,ubeswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x59b22100751b7fda0c88201FB7a0eAf6fC30BCc7,0,,6280671,ubeswap_v2 0x00Be915B9dCf56a3CBE739D9B9c202ca692409EC/0x64dEFa3544c695db8c535D289d843a189aa26b98,0x00Be915B9dCf56a3CBE739D9B9c202ca692409EC/0x64dEFa3544c695db8c535D289d843a189aa26b98,ubeswap_v2,0.003,0.003,0x59b22100751b7fda0c88201FB7a0eAf6fC30BCc7,,0x00Be915B9dCf56a3CBE739D9B9c202ca692409EC,0x64dEFa3544c695db8c535D289d843a189aa26b98,18,18,3,UBE,mCUSD,0,0,0,,,,,ubeswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x148C4ce0019a2e53f63DF50a6D9E9C09c5969629,0,,6282284,ubeswap_v2 0x00Be915B9dCf56a3CBE739D9B9c202ca692409EC/0x32A9FE697a32135BFd313a6Ac28792DaE4D9979d,0x00Be915B9dCf56a3CBE739D9B9c202ca692409EC/0x32A9FE697a32135BFd313a6Ac28792DaE4D9979d,ubeswap_v2,0.003,0.003,0x148C4ce0019a2e53f63DF50a6D9E9C09c5969629,,0x00Be915B9dCf56a3CBE739D9B9c202ca692409EC,0x32A9FE697a32135BFd313a6Ac28792DaE4D9979d,18,18,3,UBE,cMCO2,0,0,0,,,,,ubeswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x3dBE84b0445e2862D883c885e47bf618A8dB44a7,0,,6304714,ubeswap_v2 0x00Be915B9dCf56a3CBE739D9B9c202ca692409EC/0x765DE816845861e75A25fCA122bb6898B8B1282a,0x00Be915B9dCf56a3CBE739D9B9c202ca692409EC/0x765DE816845861e75A25fCA122bb6898B8B1282a,ubeswap_v2,0.003,0.003,0x3dBE84b0445e2862D883c885e47bf618A8dB44a7,,0x00Be915B9dCf56a3CBE739D9B9c202ca692409EC,0x765DE816845861e75A25fCA122bb6898B8B1282a,18,18,3,UBE,CUSD,0,0,0,,,,,ubeswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7D1A05f656aa9e5526A470e80f4d3EDcD70cEfE2,0,,6305367,ubeswap_v2 0x00Be915B9dCf56a3CBE739D9B9c202ca692409EC/0x832F03bCeE999a577cb592948983E35C048B5Aa4,0x00Be915B9dCf56a3CBE739D9B9c202ca692409EC/0x832F03bCeE999a577cb592948983E35C048B5Aa4,ubeswap_v2,0.003,0.003,0x7D1A05f656aa9e5526A470e80f4d3EDcD70cEfE2,,0x00Be915B9dCf56a3CBE739D9B9c202ca692409EC,0x832F03bCeE999a577cb592948983E35C048B5Aa4,18,18,3,UBE,cXOF,0,0,0,,,,,ubeswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xe7B5AD135fa22678F426A381C7748f6A5f2c9E6C,0,,6307099,ubeswap_v2 0x00Be915B9dCf56a3CBE739D9B9c202ca692409EC/0x471EcE3750Da237f93B8E339c536989b8978a438,0x00Be915B9dCf56a3CBE739D9B9c202ca692409EC/0x471EcE3750Da237f93B8E339c536989b8978a438,ubeswap_v2,0.003,0.003,0xe7B5AD135fa22678F426A381C7748f6A5f2c9E6C,,0x00Be915B9dCf56a3CBE739D9B9c202ca692409EC,0x471EcE3750Da237f93B8E339c536989b8978a438,18,18,3,UBE,CELO,0,0,0,,,,,ubeswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x5d3be0Ef8F83d2Df0782a89BDCd28978eD4dD13F,0,,6307627,ubeswap_v2 0x471EcE3750Da237f93B8E339c536989b8978a438/0xD8763CBa276a3738E6DE85b4b3bF5FDed6D6cA73,0x471EcE3750Da237f93B8E339c536989b8978a438/0xD8763CBa276a3738E6DE85b4b3bF5FDed6D6cA73,ubeswap_v2,0.003,0.003,0x5d3be0Ef8F83d2Df0782a89BDCd28978eD4dD13F,,0x471EcE3750Da237f93B8E339c536989b8978a438,0xD8763CBa276a3738E6DE85b4b3bF5FDed6D6cA73,18,18,3,CELO,CEUR,0,0,0,,,,,ubeswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xC2Fd7BD1C2A86b57F8dA0837D32AA9ca86Cc1d6b,0,,6307628,ubeswap_v2 0x765DE816845861e75A25fCA122bb6898B8B1282a/0xD8763CBa276a3738E6DE85b4b3bF5FDed6D6cA73,0x765DE816845861e75A25fCA122bb6898B8B1282a/0xD8763CBa276a3738E6DE85b4b3bF5FDed6D6cA73,ubeswap_v2,0.003,0.003,0xC2Fd7BD1C2A86b57F8dA0837D32AA9ca86Cc1d6b,,0x765DE816845861e75A25fCA122bb6898B8B1282a,0xD8763CBa276a3738E6DE85b4b3bF5FDed6D6cA73,18,18,3,CUSD,CEUR,0,0,0,,,,,ubeswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x3538072ad4f25ACf0c8dAB5CAb56f853B7F9656a,0,,6307629,ubeswap_v2 0x765DE816845861e75A25fCA122bb6898B8B1282a/0xa8d0E6799FF3Fd19c6459bf02689aE09c4d78Ba7,0x765DE816845861e75A25fCA122bb6898B8B1282a/0xa8d0E6799FF3Fd19c6459bf02689aE09c4d78Ba7,ubeswap_v2,0.003,0.003,0x3538072ad4f25ACf0c8dAB5CAb56f853B7F9656a,,0x765DE816845861e75A25fCA122bb6898B8B1282a,0xa8d0E6799FF3Fd19c6459bf02689aE09c4d78Ba7,18,18,3,CUSD,mCEUR,0,0,0,,,,,ubeswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
