address,decimals,symbol
0xA91C50182466b90697dbaa1d8A3Fc945E4cbEdfc,18,DOGEXCELO
0xd33C404D63Bd1C0f94b8A0Bace0beA1f9973C337,18,DUO
0x1E4916e63eDBdba0a128e72e9EFD75bC80D1B68d,8,SUGAR
0xdfcb58A1C81486E01077E965D51c95Fc224382D7,18,MECELO
0x2da2D5Ce68403F31f704c44174e75fA1062E6995,9,HNL
0x14A699d465Ff3c18d1DD6cE06e4DE8dC8930bCca,18,UBEE
0x74764bcF3651b92a7478a6ad0230C888aa9af9C4,18,YRC
0xc15C0C629d52A2434949f3213AC5626737FD8801,18,SAND
0x383A5513AbE4Fe36e0E00d484F710148E348Aa9D,18,WGLMR
0x18719D2e1e57A1A64708e4550fF3DEF9d1074621,18,APRIL
0x822fD8176547280A4abf92Ce26E93a728744CA4B,18,CELONET
0xD425b2D685934E0911C3EDb8948236f536C774b4,18,TRENDCELO
0xe0F206BC223DD639D3c6Cc2204433393ba92b18F,8,PEPI
0xA41a62567d9eb960D84b72663FdaeBE0BCdE2683,6,USDC
0x2fB29F54fA7fd18611ebb2332095Fc944b47fC0E,18,CBD
0x4aAa9244cf0c48A0B98c8A88fC0862c286e766E5,5,BSKT
0x2E002a6Eca2441bf7dDd5aB60311167A640398Ec,18,DOWNCELO
0x8166db7ab7c19EF0c6fB47C26bd001C0945F4FF8,18,testTRFFC
0x1d907288EdFD279Ac9a247DAABe557b59194081A,18,CELODOGE
0x7121808A31Cff02Ae7664e781454e832935ABEb5,18,UPCELO
0x84900037Cb640592eb74542f482B14598C89DB92,18,GEMINI
0xf6Ba8a5b8f4DAF297e769bd747E25E8920c14D77,18,AICELO
0xA660E00d3012912829526fcBcE8Bc8ec3de6F8FA,18,CATMAN
0xFce50150468c8858B76725771Fb4720D2d49fC66,18,Simba
0xA5c3866CDd9D89c6567C8E1159bA4bA26391592b,18,EUPHORIC
0xF922065419Bc220F0768898692B3c0075F5C7fC1,18,CATMAN
0x64d528aF4B2447ec0a4Cf65b280ADb70d1448C56,18,WETH
0x03d43aa7C53E4346028A1240771a325fc1c1A155,18,TEST404
0x1222D1bE7854c22421573f0501d82Ce9A38A68D0,6,W
0x5ceE9344763E830d64061ae8D840EE55952afc91,18,CAT
0xA03AF9b0a3CfC5Bcc072Fe1617d61AafB3D4393a,18,NNT
0x22b0aC22D5d58F05873E470bCa5DB7Ceb5C47f5E,18,mockUSD
0xF76A977C7F16fFADE15809dD85B2314Dc91804A0,12,INI
0xEa00CfC1af60B0c518AE2BD6FE8fE72eB588e9bE,18,WBTC
0x1D59B7aE95378242060784D1c4551583565D7380,18,XRP
0x42C16109b85cf9552fA1A068EB46fF5117d964B4,18,WST
0xC4c8218f3A3e119bef32DEEcDe6C0B53eBfbC382,9,marscoin
0x311eC870e3d7172896CA9f18145bAfc8902c9F3B,18,BTBS
0x9DD41d990B0C40b575EAa9d3e5c0d2d6112b2b85,18,FZAR
0x17b1c40E7e3288F1b6B75D92076AA7b697D0a3e4,18,XSWAP
0x0308A55160fa79F969A5E34A9d9FE608224f9a8b,18,PEPE
0x9d9abAE97a9344e3854527b4efbB366a1564bfEb,18,USDC
0x2e2acb1782Aad0490f8446b6fD4626C467987bD6,6,USDC
0x8B6eef6C449D3Ac723a9C06a9eaE2dCd7d308BA9,6,USDC
0x2E31a681a4D362F6b62860727C84C470F31FE088,6,ROOTS
0x42c76808f3179A091Ee007A2955aF2522978ADE7,6,USDC
0xEe48963C003e21EaCEdFA8a0A19BB3cbF7E776Fe,6,USDC
0x2C38eA02edd4DB3756Fd8985b8C755840e2fd5C8,6,USDN
0x0CE4e28fcdc391E2b61aCcA954f69daAB3166966,6,USDT
0x8204b0C9d4eD6042b009aA42729aCFF110493408,18,mn
0xB69602571d09486394Ae4275d9526C10084ed820,18,TPAY
0x3b29F94A99F198c5dE418C11a6DED4B355B9530C,18,AGATA
0xd07294e6E917e07dfDcee882dd1e2565085C2ae0,18,LINK
