cid,strategy_id,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,fee_float,address,anchor,tkn0_address,tkn1_address,tkn0_decimals,tkn1_decimals,exchange_id,tkn0_symbol,tkn1_symbol,timestamp,tkn0_balance,tkn1_balance,liquidity,sqrt_price_q96,tick,tick_spacing,exchange,pool_type,tkn0_weight,tkn1_weight,tkn2_address,tkn2_decimals,tkn2_symbol,tkn2_balance,tkn2_weight,tkn3_address,tkn3_decimals,tkn3_symbol,tkn3_balance,tkn3_weight,tkn4_address,tkn4_decimals,tkn4_symbol,tkn4_balance,tkn4_weight,tkn5_address,tkn5_decimals,tkn5_symbol,tkn5_balance,tkn5_weight,tkn6_address,tkn6_decimals,tkn6_symbol,tkn6_balance,tkn6_weight,tkn7_address,tkn7_decimals,tkn7_symbol,tkn7_balance,tkn7_weight
0xd6Ec1D0fe3a3bdb2f35AD3D66063Cb03BB18F2aB,0,,201115447,omnidex_v2 0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E/0xF030EBbAB080aA334826b052fF18c4eD45391327,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E/0xF030EBbAB080aA334826b052fF18c4eD45391327,omnidex_v2,0.003,0.003,0xd6Ec1D0fe3a3bdb2f35AD3D66063Cb03BB18F2aB,,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0xF030EBbAB080aA334826b052fF18c4eD45391327,18,18,3,WTLOS,Poop,0,0,0,,,,,omnidex_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x473Bd0Af3B09cC3891BE7A630DAd2bA732fB0b95,0,,201115760,omnidex_v2 0x4eBA9BE0dD1Ccf7A8Ba8dd46dc701F057c3dabcb/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0x4eBA9BE0dD1Ccf7A8Ba8dd46dc701F057c3dabcb/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,omnidex_v2,0.003,0.003,0x473Bd0Af3B09cC3891BE7A630DAd2bA732fB0b95,,0x4eBA9BE0dD1Ccf7A8Ba8dd46dc701F057c3dabcb,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,18,18,3,💩💩💩💩💩💩💩💩💩💩,WTLOS,0,0,0,,,,,omnidex_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x2Ab9298986d1216C41a753a730451948A7618133,0,,201116631,omnidex_v2 0x90dc72f60aB42abC80Cb65522BDE0d60C5296ecD/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0x90dc72f60aB42abC80Cb65522BDE0d60C5296ecD/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,omnidex_v2,0.003,0.003,0x2Ab9298986d1216C41a753a730451948A7618133,,0x90dc72f60aB42abC80Cb65522BDE0d60C5296ecD,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,18,18,3,💩💩💩💩💩,WTLOS,0,0,0,,,,,omnidex_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xAee558607C282a70DfB408eabfB3E5Eadad184f5,0,,201121814,omnidex_v2 0x5a7B434a3937e753cf62b1c4015E86820B5372eF/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0x5a7B434a3937e753cf62b1c4015E86820B5372eF/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,omnidex_v2,0.003,0.003,0xAee558607C282a70DfB408eabfB3E5Eadad184f5,,0x5a7B434a3937e753cf62b1c4015E86820B5372eF,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,18,18,3,SFT,WTLOS,0,0,0,,,,,omnidex_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x90d2096766d4D09F5829E8B693b7b681ad30437A,0,,201163620,omnidex_v2 0x9B1BD739407FF73030DdA39aEB69f6062A06f95F/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0x9B1BD739407FF73030DdA39aEB69f6062A06f95F/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,omnidex_v2,0.003,0.003,0x90d2096766d4D09F5829E8B693b7b681ad30437A,,0x9B1BD739407FF73030DdA39aEB69f6062A06f95F,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,6,18,3,HolderTelos,WTLOS,0,0,0,,,,,omnidex_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xCC13d6bE4e3F84760EA63c52d093E9d486822189,0,,201181773,omnidex_v2 0x5d8C700023368590ebC3056369C38b1d45A00E72/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0x5d8C700023368590ebC3056369C38b1d45A00E72/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,omnidex_v2,0.003,0.003,0xCC13d6bE4e3F84760EA63c52d093E9d486822189,,0x5d8C700023368590ebC3056369C38b1d45A00E72,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,6,18,3,TELOSWORLD,WTLOS,0,0,0,,,,,omnidex_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xb10112aa906034F8125235a4Ce9EF2657EE5E172,0,,201221780,omnidex_v2 0xC1b42e325d132c6355dffc9bE7eeafFBA7cE5023/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0xC1b42e325d132c6355dffc9bE7eeafFBA7cE5023/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,omnidex_v2,0.003,0.003,0xb10112aa906034F8125235a4Ce9EF2657EE5E172,,0xC1b42e325d132c6355dffc9bE7eeafFBA7cE5023,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,18,18,3,TST,WTLOS,0,0,0,,,,,omnidex_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xB0CcB644501Bda489fa6dEcdD95B237836861eD5,0,,201250350,omnidex_v2 0x67c0FAA3ecF574f06d2699850e89C827d4aa339D/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0x67c0FAA3ecF574f06d2699850e89C827d4aa339D/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,omnidex_v2,0.003,0.003,0xB0CcB644501Bda489fa6dEcdD95B237836861eD5,,0x67c0FAA3ecF574f06d2699850e89C827d4aa339D,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,6,18,3,REKONTELOS,WTLOS,0,0,0,,,,,omnidex_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x6D7685d320A586dA76328B7B8f6016B687818e21,0,,201279265,omnidex_v2 0x89B2Ad4af1c257328D33F8515f352524b73438dF/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0x89B2Ad4af1c257328D33F8515f352524b73438dF/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,omnidex_v2,0.003,0.003,0x6D7685d320A586dA76328B7B8f6016B687818e21,,0x89B2Ad4af1c257328D33F8515f352524b73438dF,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,18,18,3,🦄,WTLOS,0,0,0,,,,,omnidex_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x419f86BC2e0D566FE9A6C065547Ba2E85A1fA16F,0,,201328773,omnidex_v2 0xC14508Fc127f511BDa06e6F58E5bc71d7B593936/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0xC14508Fc127f511BDa06e6F58E5bc71d7B593936/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,omnidex_v2,0.003,0.003,0x419f86BC2e0D566FE9A6C065547Ba2E85A1fA16F,,0xC14508Fc127f511BDa06e6F58E5bc71d7B593936,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,6,18,3,TELON,WTLOS,0,0,0,,,,,omnidex_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
