cid,strategy_id,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,fee_float,address,anchor,tkn0_address,tkn1_address,tkn0_decimals,tkn1_decimals,exchange_id,tkn0_symbol,tkn1_symbol,timestamp,tkn0_balance,tkn1_balance,liquidity,sqrt_price_q96,tick,tick_spacing,exchange,pool_type,tkn0_weight,tkn1_weight,tkn2_address,tkn2_decimals,tkn2_symbol,tkn2_balance,tkn2_weight,tkn3_address,tkn3_decimals,tkn3_symbol,tkn3_balance,tkn3_weight,tkn4_address,tkn4_decimals,tkn4_symbol,tkn4_balance,tkn4_weight,tkn5_address,tkn5_decimals,tkn5_symbol,tkn5_balance,tkn5_weight,tkn6_address,tkn6_decimals,tkn6_symbol,tkn6_balance,tkn6_weight,tkn7_address,tkn7_decimals,tkn7_symbol,tkn7_balance,tkn7_weight,y_0,y_1,z_0,z_1,A_0,A_1,B_0,B_1
,0,,0,balancer 0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5/0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2 0.003,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5/0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,balancer,3000000000000000.0,0.003,0xD1eC5e215E8148D76F4460e4097FD3d5ae0A3558,0xd1ec5e215e8148d76f4460e4097fd3d5ae0a35580002000000000000000003d3,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9,18,7,OHM,WETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balancer,Weighted,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,balancer 0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5/0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0 0.003,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5/0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,balancer,3000000000000000.0,0.003,0xd4f79CA0Ac83192693bce4699d0c10C66Aa6Cf0F,0xd4f79ca0ac83192693bce4699d0c10c66aa6cf0f00020000000000000000047e,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,9,18,7,OHM,wstETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balancer,Weighted,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,balancer 0x68037790A0229e9Ce6EaA8A99ea92964106C4703/0x90B831fa3Bebf58E9744A14D638E25B4eE06f9Bc 0.0015,0x68037790A0229e9Ce6EaA8A99ea92964106C4703/0x90B831fa3Bebf58E9744A14D638E25B4eE06f9Bc,balancer,1500000000000000.0,0.0015,0xa5533A44D06800Eaf2DaAD5aAd3f9AA9e1DC3614,0xa5533a44d06800eaf2daad5aad3f9aa9e1dc36140002000000000000000001b8,0x68037790A0229e9Ce6EaA8A99ea92964106C4703,0x90B831fa3Bebf58E9744A14D638E25B4eE06f9Bc,18,18,7,PAR,MIMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balancer,Weighted,0.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,balancer 0x68037790A0229e9Ce6EaA8A99ea92964106C4703/0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48 0.0004,0x68037790A0229e9Ce6EaA8A99ea92964106C4703/0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,balancer,400000000000000.0,0.0004,0x5d6e3d7632D6719e04cA162be652164Bec1EaA6b,0x5d6e3d7632d6719e04ca162be652164bec1eaa6b000200000000000000000048,0x68037790A0229e9Ce6EaA8A99ea92964106C4703,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,18,6,7,PAR,USDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balancer,Weighted,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,balancer 0x808507121B80c02388fAd14726482e061B8da827/0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2 0.01,0x808507121B80c02388fAd14726482e061B8da827/0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,balancer,1e+16,0.01,0xFD1Cf6FD41F229Ca86ada0584c63C49C3d66BbC9,0xfd1cf6fd41f229ca86ada0584c63c49c3d66bbc9000200000000000000000438,0x808507121B80c02388fAd14726482e061B8da827,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,7,PENDLE,WETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balancer,Weighted,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,balancer 0x4a220E6096B25EADb88358cb44068A3248254675/0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48 0.003,0x4a220E6096B25EADb88358cb44068A3248254675/0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,balancer,3000000000000000.0,0.003,0xDbC4F138528B6B893cBCc3fd9c15D8B34D0554aE,0xdbc4f138528b6b893cbcc3fd9c15d8b34d0554ae0002000000000000000003bf,0x4a220E6096B25EADb88358cb44068A3248254675,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,18,6,7,QNT,USDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balancer,Weighted,0.85,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,balancer 0xa71d0588EAf47f12B13cF8eC750430d21DF04974/0xb53ecF1345caBeE6eA1a65100Ebb153cEbcac40f 0.01,0xa71d0588EAf47f12B13cF8eC750430d21DF04974/0xb53ecF1345caBeE6eA1a65100Ebb153cEbcac40f,balancer,1e+16,0.01,0xB704aA724E69601Ffdc9B748137491BFfa1B858D,0xb704aa724e69601ffdc9b748137491bffa1b858d0001000000000000000004a1,0xa71d0588EAf47f12B13cF8eC750430d21DF04974,0xb53ecF1345caBeE6eA1a65100Ebb153cEbcac40f,18,18,7,QOM,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balancer,Weighted,0.3333,0.3334,0xf3b9569F82B18aEf890De263B84189bd33EBe452,18.0,CAW,0.0,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,balancer 0x183015a9bA6fF60230fdEaDc3F43b3D788b13e21/0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0 0.003,0x183015a9bA6fF60230fdEaDc3F43b3D788b13e21/0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,balancer,3000000000000000.0,0.003,0x380aAbE019ed2a9C2d632b51eDDD30fd804d0fAD,0x380aabe019ed2a9c2d632b51eddd30fd804d0fad000200000000000000000554,0x183015a9bA6fF60230fdEaDc3F43b3D788b13e21,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,18,18,7,R,wstETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balancer,Weighted,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,balancer 0x03ab458634910AaD20eF5f1C8ee96F1D6ac54919/0x6243d8CEA23066d098a15582d81a598b4e8391F4 0.1,0x03ab458634910AaD20eF5f1C8ee96F1D6ac54919/0x6243d8CEA23066d098a15582d81a598b4e8391F4,balancer,1e+17,0.1,0xB721a3B209F8b598b926826f69280bee7A6bb796,0xb721a3b209f8b598b926826f69280bee7a6bb79600010000000000000000037c,0x03ab458634910AaD20eF5f1C8ee96F1D6ac54919,0x6243d8CEA23066d098a15582d81a598b4e8391F4,18,18,7,RAI,FLX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balancer,Weighted,0.1,0.063,0xae78736Cd615f374D3085123A210448E74Fc6393,18.0,rETH,0.0,0.03,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18.0,WETH,0.0,0.257,0xD33526068D116cE69F19A9ee46F0bd304F21A51f,18.0,RPL,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,balancer 0x30D20208d987713f46DFD34EF128Bb16C404D10f/0xA35b1B31Ce002FBF2058D22F30f95D405200A15b 0.003,0x30D20208d987713f46DFD34EF128Bb16C404D10f/0xA35b1B31Ce002FBF2058D22F30f95D405200A15b,balancer,3000000000000000.0,0.003,0x034E2d995B39A88aB9a532A9BF0deDDac2c576eA,0x034e2d995b39a88ab9a532a9bf0deddac2c576ea0002000000000000000005d1,0x30D20208d987713f46DFD34EF128Bb16C404D10f,0xA35b1B31Ce002FBF2058D22F30f95D405200A15b,18,18,7,SD,ETHx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balancer,Weighted,0.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,balancer 0x30D20208d987713f46DFD34EF128Bb16C404D10f/0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2 0.005,0x30D20208d987713f46DFD34EF128Bb16C404D10f/0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,balancer,5000000000000000.0,0.005,0xE4010EF5E37dc23154680f23c4A0d48BFca91687,0xe4010ef5e37dc23154680f23c4a0d48bfca91687000200000000000000000432,0x30D20208d987713f46DFD34EF128Bb16C404D10f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,7,SD,WETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balancer,Weighted,0.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
