cid,strategy_id,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,fee_float,address,anchor,tkn0_address,tkn1_address,tkn0_decimals,tkn1_decimals,exchange_id,tkn0_symbol,tkn1_symbol,timestamp,tkn0_balance,tkn1_balance,liquidity,sqrt_price_q96,tick,tick_spacing,exchange,pool_type,tkn0_weight,tkn1_weight,tkn2_address,tkn2_decimals,tkn2_symbol,tkn2_balance,tkn2_weight,tkn3_address,tkn3_decimals,tkn3_symbol,tkn3_balance,tkn3_weight,tkn4_address,tkn4_decimals,tkn4_symbol,tkn4_balance,tkn4_weight,tkn5_address,tkn5_decimals,tkn5_symbol,tkn5_balance,tkn5_weight,tkn6_address,tkn6_decimals,tkn6_symbol,tkn6_balance,tkn6_weight,tkn7_address,tkn7_decimals,tkn7_symbol,tkn7_balance,tkn7_weight
0x575F2e68864E238BF8B22B706A0F84C57a93BD85,0,,79996299,dragonswap 0x64698e567fcdDa703Ff773F9658A7286a7a0c1Ee/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,0x64698e567fcdDa703Ff773F9658A7286a7a0c1Ee/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,dragonswap,0.003,0.003,0x575F2e68864E238BF8B22B706A0F84C57a93BD85,,0x64698e567fcdDa703Ff773F9658A7286a7a0c1Ee,0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,18,18,3,SEIMEX,WSEI,0,0,0,,,,,dragonswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x8b013b518281b403686c1B649cB9Ebd15f18fd35,0,,79997277,dragonswap 0x030691C8Cd3A40E67194CBc8f5085157efAbbB1b/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,0x030691C8Cd3A40E67194CBc8f5085157efAbbB1b/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,dragonswap,0.003,0.003,0x8b013b518281b403686c1B649cB9Ebd15f18fd35,,0x030691C8Cd3A40E67194CBc8f5085157efAbbB1b,0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,18,18,3,Conan,WSEI,0,0,0,,,,,dragonswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x23bdD5133beDcB8C557f333e3a0291f664B8280e,0,,79998049,dragonswap 0xA08Fa427bEaaB09b61fB7D7C88aB37941dcF1fc5/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,0xA08Fa427bEaaB09b61fB7D7C88aB37941dcF1fc5/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,dragonswap,0.003,0.003,0x23bdD5133beDcB8C557f333e3a0291f664B8280e,,0xA08Fa427bEaaB09b61fB7D7C88aB37941dcF1fc5,0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,18,18,3,Dub,WSEI,0,0,0,,,,,dragonswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xc20b1a95115693CFF624d2987d181c8C5B45f365,0,,79999937,dragonswap 0x10AdbEf931529d970a5EEbaE8b692a0e00790c7A/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,0x10AdbEf931529d970a5EEbaE8b692a0e00790c7A/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,dragonswap,0.003,0.003,0xc20b1a95115693CFF624d2987d181c8C5B45f365,,0x10AdbEf931529d970a5EEbaE8b692a0e00790c7A,0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,18,18,3,FtPepe,WSEI,0,0,0,,,,,dragonswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x5a7887d24CDff8aF0Ff6FE23D6597b7acED65cB4,0,,80001390,dragonswap 0x3575058d12EEE837B69858331F77FEa477C453fd/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,0x3575058d12EEE837B69858331F77FEa477C453fd/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,dragonswap,0.003,0.003,0x5a7887d24CDff8aF0Ff6FE23D6597b7acED65cB4,,0x3575058d12EEE837B69858331F77FEa477C453fd,0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,18,18,3,STS,WSEI,0,0,0,,,,,dragonswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x6ffA943C29502539554dc67F82e0E84d65faAdeA,0,,80002737,dragonswap 0x3d416e2c0ed0939743b32BbA00C2B294f082bf78/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,0x3d416e2c0ed0939743b32BbA00C2B294f082bf78/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,dragonswap,0.003,0.003,0x6ffA943C29502539554dc67F82e0E84d65faAdeA,,0x3d416e2c0ed0939743b32BbA00C2B294f082bf78,0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,18,18,3,IES,WSEI,0,0,0,,,,,dragonswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x6b91Af8758dd444dB5E0CA6394Ae8ce9Dbf1291F,0,,80002802,dragonswap 0x2f2176F18543a8A868856a91CCC677A38d8A0786/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,0x2f2176F18543a8A868856a91CCC677A38d8A0786/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,dragonswap,0.003,0.003,0x6b91Af8758dd444dB5E0CA6394Ae8ce9Dbf1291F,,0x2f2176F18543a8A868856a91CCC677A38d8A0786,0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,18,18,3,CABAL,WSEI,0,0,0,,,,,dragonswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xF75209d93C37B141251F0B7725a5f5d0ef35B448,0,,80005925,dragonswap 0x1981bf28647897E502f350329C4E37b3c1909032/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,0x1981bf28647897E502f350329C4E37b3c1909032/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,dragonswap,0.003,0.003,0xF75209d93C37B141251F0B7725a5f5d0ef35B448,,0x1981bf28647897E502f350329C4E37b3c1909032,0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,18,18,3,MILLI,WSEI,0,0,0,,,,,dragonswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xFEf5081940f3f3125Cdd50D54c687df4812b4A0e,0,,80006221,dragonswap 0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7/0xF00F4851FF70f6F33181aB39fC732C47B487Dcf1,0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7/0xF00F4851FF70f6F33181aB39fC732C47B487Dcf1,dragonswap,0.003,0.003,0xFEf5081940f3f3125Cdd50D54c687df4812b4A0e,,0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,0xF00F4851FF70f6F33181aB39fC732C47B487Dcf1,18,18,3,WSEI,sonic,0,0,0,,,,,dragonswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xAe7129065d88B731e84524F7CAd2239a50F65F5e,0,,80010523,dragonswap 0x99B85E9dFFfed176E46a3bE009ab9f9FE6AE59ed/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,0x99B85E9dFFfed176E46a3bE009ab9f9FE6AE59ed/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,dragonswap,0.003,0.003,0xAe7129065d88B731e84524F7CAd2239a50F65F5e,,0x99B85E9dFFfed176E46a3bE009ab9f9FE6AE59ed,0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,18,18,3,OS,WSEI,0,0,0,,,,,dragonswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
