id,cid,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,tkn0_balance,tkn1_balance,z_0,y_0,A_0,B_0,z_1,y_1,A_1,B_1,sqrt_price_q96,tick,tick_spacing,liquidity,address,anchor,fee_float
141,9868188640707215440437863615521278132372,2023-04-26 14:16:51.326097,17127588,uniswap_v3 FAMILY-4798/DAI-1d0F 3000,FAMILY-4798/DAI-1d0F,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56039046428144000860671167,-145089,60,7707739527172792164672617327,0xf58b9748e838d09ff3ccc20d602321003c516dc2,nan,0.003
142,9868188640707215440437863615521278132373,2023-04-26 14:16:52.214188,17127588,uniswap_v3 KOCHI-f735/WETH-6Cc2 3000,KOCHI-f735/WETH-6Cc2,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43144875972746045107240,-288480,60,5746629506064134927822471692,0xdab59355190d110f9f71a5f97993511343264db3,nan,0.003
143,9868188640707215440437863615521278132374,2023-04-26 14:16:53.171844,17127589,uniswap_v3 DAI-1d0F/FRAX-b99e 500,DAI-1d0F/FRAX-b99e,uniswap_v3,500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79235234172554935487118152215,1,10,4146438787420697020417835792,0x97e7d56a0408570ba1a7852de36350f7713906ec,nan,0.0005
144,9868188640707215440437863615521278132375,2023-04-26 14:16:54.028358,17127589,uniswap_v3 WETH-6Cc2/USE-b9E1 10000,WETH-6Cc2/USE-b9E1,uniswap_v3,10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8351526323704013854163457558,-45001,200,3819411750328585454361014286,0xd4ffa25b7cbb1c963e95b2876c49606e36b66826,nan,0.01
145,9868188640707215440437863615521278132376,2023-04-26 14:16:54.990455,17127589,uniswap_v3 Murakami-cDE9/WETH-6Cc2 100,Murakami-cDE9/WETH-6Cc2,uniswap_v3,100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2630312743816641410541773,-206270,1,2802404226302715222396601971,0xc536deb8d19a3347f5ae088e3ac309cefab6db53,nan,0.0001
146,9868188640707215440437863615521278132377,2023-04-26 14:16:55.86282,17127589,uniswap_v3 ARTS-e2DE/HVE2-73f5 10000,ARTS-e2DE/HVE2-73f5,uniswap_v3,10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,832233936552210969235652131161447,185200,200,2720095996409025868739310804,0x134aef44660609f9220d63f079f739549d650b08,nan,0.01
147,9868188640707215440437863615521278132378,2023-04-26 14:16:56.721043,17127590,uniswap_v3 CLNR-f992/CLEANER-a514 500,CLNR-f992/CLEANER-a514,uniswap_v3,500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,77745326849810437634480697568,-378,10,2617069234021384840998285185,0xb57a06451abc1f8f68387eaa001972d21f1e16d4,nan,0.0005
148,9868188640707215440437863615521278132379,2023-04-26 14:16:57.5961,17127590,uniswap_v3 Metti-4573/WETH-6Cc2 3000,Metti-4573/WETH-6Cc2,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40268397673977093745677,-289860,60,2382331255372616664682721386,0x0378304e50fced815abf96f30837c3c61a750c82,nan,0.003
149,9868188640707215440437863615521278132380,2023-04-26 14:16:58.495304,17127590,uniswap_v3 UMIIE-2D9B/UMIIE2-056f 500,UMIIE-2D9B/UMIIE2-056f,uniswap_v3,500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,792049440195001924670217089101,46048,10,1706245281880037395956227425,0xa850478adaace4c08fc61de44d8cf3b64f359bec,nan,0.0005
150,9868188640707215440437863615521278132381,2023-04-26 14:16:59.388083,17127590,uniswap_v3 WETH-6Cc2/SHIBAGOLD-86De 3000,WETH-6Cc2/SHIBAGOLD-86De,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3067873762625226328570898725243887196,349455,60,1637554114999221785950393590,0x0ff3164c4fcb2bebc21cc25ef4bd5743b893f464,nan,0.003
151,9868188640707215440437863615521278132382,2023-04-26 14:17:00.304958,17127590,uniswap_v3 WVRH-F456/VRH-44b2 500,WVRH-F456/VRH-44b2,uniswap_v3,500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,78998930577773660451150683183,-58,10,904552498862564400285983306,0xd6a0118a81444969c854bf2cc6731101ff99cd02,nan,0.0005
152,9868188640707215440437863615521278132383,2023-04-26 14:17:01.246328,17127591,uniswap_v3 MOVIE-1769/WETH-6Cc2 10000,MOVIE-1769/WETH-6Cc2,uniswap_v3,10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7922438123252975357,-460541,200,819622322437021667493497223,0x47ce13d5c5f16a15ccfe7fc9f2cdc44b0d6d4b84,nan,0.01
153,9868188640707215440437863615521278132384,2023-04-26 14:17:02.224975,17127591,uniswap_v3 WETH-6Cc2/MLD-58d8 100,WETH-6Cc2/MLD-58d8,uniswap_v3,100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,247802535158040135755071163696432049,299131,1,802410567937807085180257471,0x4ceeafbe41095d980d6124078e7db5412de3a23c,nan,0.0001
154,9868188640707215440437863615521278132385,2023-04-26 14:17:03.138148,17127591,uniswap_v3 WOJAK-9aaB/PEPE-1933 10000,WOJAK-9aaB/PEPE-1933,uniswap_v3,10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1449102807755644230663169267109,58130,200,4441380479350854607209213593,0x0b4cb9d4fb1cee079392bc7cf6417a669f4c2dbd,nan,0.01
155,9868188640707215440437863615521278132386,2023-04-26 14:17:04.044997,17127591,uniswap_v3 CIV-361d/0NE-f4C2 3000,CIV-361d/0NE-f4C2,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,181307120495820561005656939625831,154720,60,691947377056917697375320530,0x27887664e38c04ea151964d1f87dd5fd96aa50ec,nan,0.003
156,9868188640707215440437863615521278132387,2023-04-26 14:17:04.997693,17127592,uniswap_v3 AKITA-23E6/carbon-3286 500,AKITA-23E6/carbon-3286,uniswap_v3,500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,82750490974850447869536390177,870,10,596486137912416619869114281,0xfc9bc741db8694079709007a550de22ad4f37963,nan,0.0005
157,9868188640707215440437863615521278132388,2023-04-26 14:17:05.883782,17127592,uniswap_v3 OGER-8a62/LUNA-1ea9 10000,OGER-8a62/LUNA-1ea9,uniswap_v3,10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2462353325587865336520439493,-69428,200,537779329411174022186956790,0x55ca37c8f5ea36f62016ec36feae6073c4ac0af6,nan,0.01
158,9868188640707215440437863615521278132389,2023-04-26 14:17:06.752425,17127592,uniswap_v3 ASCX-3877/WETH-6Cc2 10000,ASCX-3877/WETH-6Cc2,uniswap_v3,10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,251828736443286479849402,-253195,200,532658817211168258651944698,0x035193e068e068e478f46bd703e87f580a03bca2,nan,0.01
159,9868188640707215440437863615521278132390,2023-04-26 14:17:07.636014,17127592,uniswap_v3 WETH-6Cc2/WTON-bff2 3000,WETH-6Cc2/WTON-bff2,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,82457918740948790865181837437365496,277123,60,467661815974142552840177978,0xc29271e3a68a7647fd1399298ef18feca3879f59,nan,0.003
160,9868188640707215440437863615521278132391,2023-04-26 14:17:08.55406,17127592,uniswap_v3 GROGU-7654/WETH-6Cc2 3000,GROGU-7654/WETH-6Cc2,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,359767320242784919642859,-246061,60,9458005704829944932125242,0x04209b7acfeeca8c00f536d6a1dbfc22726ff6c6,nan,0.003
161,9868188640707215440437863615521278132392,2023-04-26 14:17:09.470896,17127593,uniswap_v3 sUSD-5f51/FRAX-b99e 500,sUSD-5f51/FRAX-b99e,uniswap_v3,500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79305164510440001973988190257,19,10,303622405569085379075568614,0x34ff465ee92516e9855eb60f520df0384f410b45,nan,0.0005
162,9868188640707215440437863615521278132393,2023-04-26 14:17:10.353349,17127593,uniswap_v3 SPAY-846A/WETH-6Cc2 500,SPAY-846A/WETH-6Cc2,uniswap_v3,500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79236137703256405271433429,-138160,10,300881387087923786023872076,0xa0181520778861aed10003e8957b6a6829e6c9c8,nan,0.0005
163,9868188640707215440437863615521278132394,2023-04-26 14:17:11.272069,17127593,uniswap_v3 WETH-6Cc2/FXM-4099 100,WETH-6Cc2/FXM-4099,uniswap_v3,100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11203227781029625804898476185656004,237199,1,279251322674439598798655337,0x327b60c67547ac333c8aa107011f4c39b420fd31,nan,0.0001
164,9868188640707215440437863615521278132395,2023-04-26 14:17:12.181322,17127593,uniswap_v3 UKAN-30Ca/WETH-6Cc2 10000,UKAN-30Ca/WETH-6Cc2,uniswap_v3,10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,122819780359258774932370,-267556,200,264374918111253093331143224,0xe68acf3a42b74b0d7609330661732b08a28febee,nan,0.01
165,9868188640707215440437863615521278132396,2023-04-26 14:17:13.070921,17127594,uniswap_v3 GILD-259c/WETH-6Cc2 3000,GILD-259c/WETH-6Cc2,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165074331196722827333359559,-123480,60,262759331133501583399817418,0x5744957861cf2a51ba2ad1c0262438aaaf5c54a9,nan,0.003
166,9868188640707215440437863615521278132397,2023-04-26 14:17:13.983541,17127594,uniswap_v3 WETH-6Cc2/testv3-821e 3000,WETH-6Cc2/testv3-821e,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7875234509378064595204492961932614218,368311,60,251352007517868877533795787,0x16ba077fc44c6ef18483c93137d6db1d6351f7b4,nan,0.003
167,9868188640707215440437863615521278132398,2023-04-26 14:17:14.963132,17127594,uniswap_v3 CBBGSBF-cfB9/CBBG-53D2 3000,CBBGSBF-cfB9/CBBG-53D2,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79228161805224655805148406871,-1,60,243015355508076619743617424,0xf5e6098be58ca3bf141fb0904ad87610939d1cd0,nan,0.003
168,9868188640707215440437863615521278132399,2023-04-26 03:00:59.168066,17127594,uniswap_v2 UETH-80b3/ULCK-E629 0.003,UETH-80b3/ULCK-E629,uniswap_v2,0.003,3000000303498494970661021,999999900300031379681661,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xe6c78983b07a07e0523b57e18aa23d3ae2519e05,nan,0.003
169,9868188640707215440437863615521278132400,2023-04-26 11:18:44.627804,17127594,uniswap_v2 WISE-5bd6/WETH-6Cc2 0.003,WISE-5bd6/WETH-6Cc2,uniswap_v2,0.003,435802751804324554237141633,34082297253262333410509,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x21b8065d10f73ee2e260e5b47d3344d3ced7596e,nan,0.003
170,9868188640707215440437863615521278132401,2023-04-26 14:15:33.986717,17127594,uniswap_v2 USDC-eB48/WETH-6Cc2 0.003,USDC-eB48/WETH-6Cc2,uniswap_v2,0.003,36261493395747,18592465452538740235568,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,nan,0.003
171,9868188640707215440437863615521278132402,2023-04-26 14:17:15.992745,17127595,uniswap_v2 WETH-6Cc2/USDT-1ec7 0.003,WETH-6Cc2/USDT-1ec7,uniswap_v2,0.003,15680446276969008054545,30643855036023,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,nan,0.003
172,9868188640707215440437863615521278132403,2023-04-26 03:01:04.593366,17127595,uniswap_v2 DELTA-20EF/WETH-6Cc2 0.003,DELTA-20EF/WETH-6Cc2,uniswap_v2,0.003,1121948357413710194599,9185295042511528678,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x7d7e813082ef6c143277c71786e5be626ec77b20,nan,0.003
173,9868188640707215440437863615521278132404,2023-04-26 03:01:06.184004,17127595,uniswap_v2 FNK-48Ad/USDT-1ec7 0.003,FNK-48Ad/USDT-1ec7,uniswap_v2,0.003,36127913963163659352981070,14869709880200,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x61b62c5d56ccd158a38367ef2f539668a06356ab,nan,0.003
174,9868188640707215440437863615521278132405,2023-04-26 03:01:08.629014,17127595,uniswap_v2 RK:ETH-AA96/ROOT-570E 0.003,RK:ETH-AA96/ROOT-570E,uniswap_v2,0.003,34265784528082570480316,6330728736030446924878,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x0617d5ffb29c03ac35f1863b8a50ce1b52d446f6,nan,0.003
175,9868188640707215440437863615521278132406,2023-04-26 11:11:47.308989,17127595,uniswap_v2 DAI-1d0F/USDC-eB48 0.003,DAI-1d0F/USDC-eB48,uniswap_v2,0.003,12988588821959579824889514,12993022943599,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,nan,0.003
176,9868188640707215440437863615521278132407,2023-04-26 14:01:56.386873,17127595,uniswap_v2 USDC-eB48/USDT-1ec7 0.003,USDC-eB48/USDT-1ec7,uniswap_v2,0.003,11554889185457,11571959001110,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,nan,0.003
177,9868188640707215440437863615521278132408,2023-04-26 03:01:12.805344,17127595,uniswap_v2 ETH2POS-1Df9/DC-802C 0.003,ETH2POS-1Df9/DC-802C,uniswap_v2,0.003,999852073741762253444,8652683810000000000000000,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xe2f95dae6c5763c357447fe1ffb3f2a884bdc0b5,nan,0.003
178,9868188640707215440437863615521278132409,2023-04-26 03:01:15.296502,17127596,uniswap_v2 M2-D15C/wPE-881b 0.003,M2-D15C/wPE-881b,uniswap_v2,0.003,20175360312838892457032087295,10712285657115047065082,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x9816f26f43c4c02df0daae1a0ba6a4dcd30b8ab7,nan,0.003
179,9868188640707215440437863615521278132410,2023-04-26 14:03:55.410756,17127596,uniswap_v2 DAI-1d0F/WETH-6Cc2 0.003,DAI-1d0F/WETH-6Cc2,uniswap_v2,0.003,7925434192893823464757065,4062532464812267931470,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,nan,0.003
180,9868188640707215440437863615521278132411,2023-04-26 12:56:26.816485,17127596,uniswap_v2 FXS-64D0/FRAX-b99e 0.003,FXS-64D0/FRAX-b99e,uniswap_v2,0.003,888002910876531034243382,7765269404467238019592774,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xe1573b9d29e2183b1af0e743dc2754979a40d237,nan,0.003
181,9868188640707215440437863615521278132412,2023-04-26 03:01:20.444983,17127596,uniswap_v2 DBL-8d29/BLUE-0606 0.003,DBL-8d29/BLUE-0606,uniswap_v2,0.003,73002941537889,9518464796191998,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xc86881ef494b049fe3e624ae6fdf542f58ab1931,nan,0.003
182,9868188640707215440437863615521278132413,2023-04-26 03:01:22.770361,17127596,uniswap_v2 HANU-BCC0/MIA-Ce0B 0.003,HANU-BCC0/MIA-Ce0B,uniswap_v2,0.003,242530361364932273042347915,2526124439378733535727,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x48918f57fa7210ea7b20f23da8420e68df3578fe,nan,0.003
183,9868188640707215440437863615521278132414,2023-04-26 03:01:24.532903,17127596,uniswap_v2 HANU-BCC0/GOJ-679A 0.003,HANU-BCC0/GOJ-679A,uniswap_v2,0.003,247540778829037801193261031,2474673502119613153,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x93512394a82d278b9961e3891a59c6dc1c2e4f98,nan,0.003
184,9868188640707215440437863615521278132415,2023-04-26 09:42:38.246948,17127597,uniswap_v2 XXi-6df2/WETH-6Cc2 0.003,XXi-6df2/WETH-6Cc2,uniswap_v2,0.003,21781210542481,3734897257229640185446,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x0af81cd5d9c124b4859d65697a4cd10ee223746a,nan,0.003
185,9868188640707215440437863615521278132416,2023-04-26 14:15:37.720428,17127597,uniswap_v2 WETH-6Cc2/CAW-e452 0.003,WETH-6Cc2/CAW-e452,uniswap_v2,0.003,3606911020568893111359,60373327679762665409613567013737,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x48d20b3e529fb3dd7d91293f80638df582ab2daa,nan,0.003
186,9868188640707215440437863615521278132417,2023-04-26 13:44:01.452009,17127597,uniswap_v2 MC-E5d6/WETH-6Cc2 0.003,MC-E5d6/WETH-6Cc2,uniswap_v2,0.003,22830173614665108146290594,3481591389095382426386,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,nan,0.003
187,9868188640707215440437863615521278132418,2023-04-26 14:03:57.624825,17127597,uniswap_v2 ELON-60F3/WETH-6Cc2 0.003,ELON-60F3/WETH-6Cc2,uniswap_v2,0.003,22548806157014559791758893500310,3315861375667325648883,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x7b73644935b8e68019ac6356c40661e1bc315860,nan,0.003
188,9868188640707215440437863615521278132419,2023-04-26 03:01:32.00989,17127597,uniswap_v2 BHNY-0844/wPE-881b 0.003,BHNY-0844/wPE-881b,uniswap_v2,0.003,2809725127064935037202718,3473226961608753592887,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x9ec96dcb54331626b79d8450a3daa9bcfa02e0b0,nan,0.003
189,9868188640707215440437863615521278132420,2023-04-26 13:32:33.439971,17127597,uniswap_v2 UNI-F984/WETH-6Cc2 0.003,UNI-F984/WETH-6Cc2,uniswap_v2,0.003,1023117436298455379680373,2953083105842912264158,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xd3d2e2692501a5c9ca623199d38826e513033a17,nan,0.003
190,9868188640707215440437863615521278132421,2023-04-26 13:28:59.372049,17127597,uniswap_v2 vUSD-937A/VOW-46Fb 0.003,vUSD-937A/VOW-46Fb,uniswap_v2,0.003,14775484164433510004682573,22560463885024541035410304,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x97be09f2523b39b835da9ea3857cfa1d3c660cbb,nan,0.003
191,9868188640707215440437863615521278132422,2023-04-26 13:58:23.531334,17127597,uniswap_v2 WBTC-C599/WETH-6Cc2 0.003,WBTC-C599/WETH-6Cc2,uniswap_v2,0.003,17206065479,2620725480090720872589,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,nan,0.003
192,9868188640707215440437863615521278132423,2023-04-26 11:08:29.897169,17127598,uniswap_v2 FEI-87CA/TRIBE-212B 0.003,FEI-87CA/TRIBE-212B,uniswap_v2,0.003,9340303033481614341577045,30669971943318513987862633,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x9928e4046d7c6513326ccea028cd3e7a91c7590a,nan,0.003
193,9868188640707215440437863615521278132424,2023-04-26 14:17:21.478345,17127598,uniswap_v2 PAXG-Af78/WETH-6Cc2 0.003,PAXG-Af78/WETH-6Cc2,uniswap_v2,0.003,1955597701116650453559,1997010959049665424811,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x9c4fe5ffd9a9fc5678cfbd93aa2d4fd684b67c4c,nan,0.003
194,9868188640707215440437863615521278132425,2023-04-26 12:34:08.80545,17127598,uniswap_v2 BigSB-b6F6/USDC-eB48 0.003,BigSB-b6F6/USDC-eB48,uniswap_v2,0.003,2551722853594432083622783,3851535413567,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x149148acc3b06b8cc73af3a10e84189243a35925,nan,0.003
195,9868188640707215440437863615521278132426,2023-04-26 14:15:40.284272,17127598,uniswap_v2 WETH-6Cc2/SUPER-0A55 0.003,WETH-6Cc2/SUPER-0A55,uniswap_v2,0.003,1808312779238822958659,22119006781865204061267538,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x25647e01bd0967c1b9599fa3521939871d1d0888,nan,0.003
196,9868188640707215440437863615521278132427,2023-04-26 12:47:42.276018,17127598,uniswap_v2 WAXE-4DFD/WETH-6Cc2 0.003,WAXE-4DFD/WETH-6Cc2,uniswap_v2,0.003,4978514411804,1776610304635624593202,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x0ee0cb563a52ae1170ac34fbb94c50e89adde4bd,nan,0.003
197,9868188640707215440437863615521278132428,2023-04-26 14:02:01.883298,17127598,uniswap_v2 WETH-6Cc2/FLOKI-6a2E 0.003,WETH-6Cc2/FLOKI-6a2E,uniswap_v2,0.003,1677777983833915468790,83275111139048574281,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xca7c2771d248dcbe09eabe0ce57a62e18da178c0,nan,0.003
198,9868188640707215440437863615521278132429,2023-04-26 03:01:48.873622,17127598,uniswap_v2 UETH-80b3/DAPE-7A06 0.003,UETH-80b3/DAPE-7A06,uniswap_v2,0.003,10000000000000000000000,1000000000000000000000000,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xf778c77ec3696879cb5ac814984655aefe66d716,nan,0.003
199,9868188640707215440437863615521278132430,2023-04-26 03:01:50.563441,17127599,uniswap_v2 ULS-03ae/UETH-80b3 0.003,ULS-03ae/UETH-80b3,uniswap_v2,0.003,1000000000000000000000000,10000000000000000000000,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x0179d00549b44d3161b9c260815f8a5947a541b3,nan,0.003
200,9868188640707215440437863615521278132431,2023-04-26 12:51:12.187779,17127599,uniswap_v2 WETH-6Cc2/BTT-7957 0.003,WETH-6Cc2/BTT-7957,uniswap_v2,0.003,1485038496066766275403,4368803284367255046014557791008,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x2d0ba902badaa82592f0e1c04c71d66cea21d921,nan,0.003
201,9868188640707215440437863615521278132432,2023-04-26 13:00:01.654844,17127599,uniswap_v2 DG-dEDE/USDC-eB48 0.003,DG-dEDE/USDC-eB48,uniswap_v2,0.003,14766294375078553546224515,2799044656845,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x873056a02255872514f05249d93228d788fe4fb4,nan,0.003
202,9868188640707215440437863615521278132433,2023-04-26 14:13:48.10515,17127599,uniswap_v2 WOO-5D4B/WETH-6Cc2 0.003,WOO-5D4B/WETH-6Cc2,uniswap_v2,0.003,9479698296088689187177058,1386179874672389683934,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x6ada49aeccf6e556bb7a35ef0119cc8ca795294a,nan,0.003
203,9868188640707215440437863615521278132434,2023-04-26 13:54:53.080216,17127599,uniswap_v2 UFO-DC3B/WETH-6Cc2 0.003,UFO-DC3B/WETH-6Cc2,uniswap_v2,0.003,1804384935287490890331980858861,1285823900789432997790,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x97e1fcb93ae7267dbafad23f7b9afaa08264cfd8,nan,0.003
204,9868188640707215440437863615521278132435,2023-04-26 13:42:08.111855,17127599,uniswap_v2 eXRD-9414/USDC-eB48 0.003,eXRD-9414/USDC-eB48,uniswap_v2,0.003,7264645879824438258974729,801758281184,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x684b00a5773679f88598a19976fbeb25a68e9a5f,nan,0.003
205,9868188640707215440437863615521278132436,2023-04-26 12:37:33.358263,17127599,uniswap_v2 WETH-6Cc2/FOX-e52d 0.003,WETH-6Cc2/FOX-e52d,uniswap_v2,0.003,1210128639046974831633,74388553825030681314931551,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x470e8de2ebaef52014a47cb5e6af86884947f08c,nan,0.003
206,9868188640707215440437863615521278132437,2023-04-26 13:56:40.59241,17127599,uniswap_v2 WETH-6Cc2/SAITAMA-27B2 0.003,WETH-6Cc2/SAITAMA-27B2,uniswap_v2,0.003,1146315031396014744107,1462641931009797390,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xe3d3551bb608e7665472180a20280630d9e938aa,nan,0.003
207,9868188640707215440437863615521278132438,2023-04-26 13:58:27.723142,17127600,uniswap_v2 PAXG-Af78/USDC-eB48 0.003,PAXG-Af78/USDC-eB48,uniswap_v2,0.003,1060130154165128613488,2121106289801,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x6d74443bb2d50785989a7212ebfd3a8dbabd1f60,nan,0.003
208,9868188640707215440437863615521278132439,2023-04-26 14:09:56.651372,17127600,uniswap_v2 stETH-fE84/WETH-6Cc2 0.003,stETH-fE84/WETH-6Cc2,uniswap_v2,0.003,1132399516772786441674,1134931700652485409643,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x4028daac072e492d34a3afdbef0ba7e35d8b55c4,nan,0.003
209,9868188640707215440437863615521278132440,2023-04-26 12:25:24.894554,17127600,uniswap_v2 RAD-64A3/USDC-eB48 0.003,RAD-64A3/USDC-eB48,uniswap_v2,0.003,1132570600116685282321665,2063642918335,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x8c1c499b1796d7f3c2521ac37186b52de024e58c,nan,0.003
210,9868188640707215440437863615521278132441,2023-04-26 13:47:51.522891,17127600,uniswap_v2 DAI-1d0F/O-c40f 0.003,DAI-1d0F/O-c40f,uniswap_v2,0.003,2015244127251808039461959,62512369237241373895306994576,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xec54859519293b8784bc5bf28144166f313618af,nan,0.003
211,9868188640707215440437863615521278132442,2023-04-26 13:56:41.901132,17127600,uniswap_v2 ERN-3505/WETH-6Cc2 0.003,ERN-3505/WETH-6Cc2,uniswap_v2,0.003,873953136904383720093422,1067406055477034292098,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x570febdf89c07f256c75686caca215289bb11cfc,nan,0.003
212,9868188640707215440437863615521278132443,2023-04-26 13:54:55.437593,17127600,uniswap_v2 ASTO-4689/USDC-eB48 0.003,ASTO-4689/USDC-eB48,uniswap_v2,0.003,43439908957982967336185248,1938965554286,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x11181bd3baf5ce2a478e98361985d42625de35d1,nan,0.003
213,9868188640707215440437863615521278132444,2023-04-26 03:02:11.09275,17127600,uniswap_v2 scUSD-8858/USDC-eB48 0.003,scUSD-8858/USDC-eB48,uniswap_v2,0.003,94590572145927,8589,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x44a7b882b550f3af2e1fbe644316cbd07e90a145,nan,0.003
214,9868188640707215440437863615521278132445,2023-04-26 14:02:06.464861,17127600,uniswap_v2 VOLT-58Ac/WETH-6Cc2 0.003,VOLT-58Ac/WETH-6Cc2,uniswap_v2,0.003,1534080264604872263431,1000462564220637562782,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x4a08cf0a7bca217c24b9ee99c0395052f3707d68,nan,0.003
