cid,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,fee_float,address,anchor,tkn0_address,tkn1_address,tkn0_decimals,tkn1_decimals,exchange_id,tkn0_symbol,tkn1_symbol,timestamp,tkn0_balance,tkn1_balance,liquidity,sqrt_price_q96,tick,tick_spacing,exchange,pool_type,tkn0_weight,tkn1_weight,tkn2_address,tkn2_decimals,tkn2_symbol,tkn2_balance,tkn2_weight,tkn3_address,tkn3_decimals,tkn3_symbol,tkn3_balance,tkn3_weight,tkn4_address,tkn4_decimals,tkn4_symbol,tkn4_balance,tkn4_weight,tkn5_address,tkn5_decimals,tkn5_symbol,tkn5_balance,tkn5_weight,tkn6_address,tkn6_decimals,tkn6_symbol,tkn6_balance,tkn6_weight,tkn7_address,tkn7_decimals,tkn7_symbol,tkn7_balance,tkn7_weight
0x3ca2Fb4E516A48aA9Ef9661733eb86Ca77246dF1,,3601963,uniswap_v3 0x2D566b4e20F7FE9d0aE1A2Ea99F2ACAfc3E969f2/0x8E90E049b7F54d89fE739cC8457272C473F76Bc 3000,0x2D566b4e20F7FE9d0aE1A2Ea99F2ACAfc3E969f2/0x8E90E049b7F54d89fE739cC8457272C473F76Bc,uniswap_v3,3000,0.003,0x3ca2Fb4E516A48aA9Ef9661733eb86Ca77246dF1,,0x2D566b4e20F7FE9d0aE1A2Ea99F2ACAfc3E969f2,0x8E90E049b7F54d89fE739cC8457272C473F76Bc0,18,18,4,TBBZ,TUSDT,0,0,0,0,0,0,60,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x539312762B7e8Ef24279e5Cd2e8773c408B44F01,,3604085,uniswap_v3 0x01c34A2D7e7cF3ea6866b222e3c3CcB9E66B4734/0x420000000000000000000000000000000000000 10000,0x01c34A2D7e7cF3ea6866b222e3c3CcB9E66B4734/0x420000000000000000000000000000000000000,uniswap_v3,10000,0.01,0x539312762B7e8Ef24279e5Cd2e8773c408B44F01,,0x01c34A2D7e7cF3ea6866b222e3c3CcB9E66B4734,0x4200000000000000000000000000000000000006,18,18,4,MARIO,WETH,0,0,0,0,0,0,200,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x06959273E9A65433De71F5A452D529544E07dDD0,,3604388,uniswap_v3 0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913/0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6C 100,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913/0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6C,uniswap_v3,100,0.0001,0x06959273E9A65433De71F5A452D529544E07dDD0,,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,6,6,4,USDC,USDBC,0,0,0,0,0,0,1,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xFF44070E377EC62A650cf70AA401756E9D72C6F0,,3608432,uniswap_v3 0x5A76A56ad937335168b30dF3AA1327277421C6Ae/0xeFD5A713C5bd85e9Ced46070b2532E4a47a1810 10000,0x5A76A56ad937335168b30dF3AA1327277421C6Ae/0xeFD5A713C5bd85e9Ced46070b2532E4a47a1810,uniswap_v3,10000,0.01,0xFF44070E377EC62A650cf70AA401756E9D72C6F0,,0x5A76A56ad937335168b30dF3AA1327277421C6Ae,0xeFD5A713C5bd85e9Ced46070b2532E4a47a18102,18,18,4,VELA,esVELA,0,0,0,0,0,0,200,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xa959C544E6DF34067d85B8C3114707ab8D802707,,3608464,uniswap_v3 0x4200000000000000000000000000000000000006/0xEDd0832AA268C6B1B22cf2037B86148B52c1C07 3000,0x4200000000000000000000000000000000000006/0xEDd0832AA268C6B1B22cf2037B86148B52c1C07,uniswap_v3,3000,0.003,0xa959C544E6DF34067d85B8C3114707ab8D802707,,0x4200000000000000000000000000000000000006,0xEDd0832AA268C6B1B22cf2037B86148B52c1C077,18,18,4,WETH,DORKL,0,0,0,0,0,0,60,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xcC14420a1682917f917b43a798c94a88ECc16b19,,3615168,uniswap_v3 0x421d91FF9C167c31de843572798bdcbBe503b91E/0xEf3B8512196Ab65F8603b82D1FA5a29bb5ADFeD 10000,0x421d91FF9C167c31de843572798bdcbBe503b91E/0xEf3B8512196Ab65F8603b82D1FA5a29bb5ADFeD,uniswap_v3,10000,0.01,0xcC14420a1682917f917b43a798c94a88ECc16b19,,0x421d91FF9C167c31de843572798bdcbBe503b91E,0xEf3B8512196Ab65F8603b82D1FA5a29bb5ADFeD0,18,18,4,RFL,LICK,0,0,0,0,0,0,200,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xC3fa10c47F115bfeF2Baf5faE010CDbe8ef545Dd,,3616110,uniswap_v3 0x8544FE9D190fD7EC52860abBf45088E81Ee24a8c/0xEf3B8512196Ab65F8603b82D1FA5a29bb5ADFeD 10000,0x8544FE9D190fD7EC52860abBf45088E81Ee24a8c/0xEf3B8512196Ab65F8603b82D1FA5a29bb5ADFeD,uniswap_v3,10000,0.01,0xC3fa10c47F115bfeF2Baf5faE010CDbe8ef545Dd,,0x8544FE9D190fD7EC52860abBf45088E81Ee24a8c,0xEf3B8512196Ab65F8603b82D1FA5a29bb5ADFeD0,18,18,4,TOSHI,LICK,0,0,0,0,0,0,200,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x5CdCBF420C813bBB40A3761D7cAEeC9ac5a19cC1,,3616390,uniswap_v3 0x71E8f538f47397Cd9A544041555CaFC7A0Ce9ae3/0xEf3B8512196Ab65F8603b82D1FA5a29bb5ADFeD 10000,0x71E8f538f47397Cd9A544041555CaFC7A0Ce9ae3/0xEf3B8512196Ab65F8603b82D1FA5a29bb5ADFeD,uniswap_v3,10000,0.01,0x5CdCBF420C813bBB40A3761D7cAEeC9ac5a19cC1,,0x71E8f538f47397Cd9A544041555CaFC7A0Ce9ae3,0xEf3B8512196Ab65F8603b82D1FA5a29bb5ADFeD0,18,18,4,BOOST,LICK,0,0,0,0,0,0,200,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x19a8B1542B807Cd6a76fcbb5fF5F53c6169F36d7,,3616493,uniswap_v3 0x50c5725949A6F0c72E6C4a641F24049A917DB0Cb/0x833589fCD6eDb6E08f4c7C32D4f71b54bdA0291 500,0x50c5725949A6F0c72E6C4a641F24049A917DB0Cb/0x833589fCD6eDb6E08f4c7C32D4f71b54bdA0291,uniswap_v3,500,0.0005,0x19a8B1542B807Cd6a76fcbb5fF5F53c6169F36d7,,0x50c5725949A6F0c72E6C4a641F24049A917DB0Cb,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,18,6,4,DAI,USDC,0,0,0,0,0,0,10,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xA0F528562f1aB656eD5c27985a1108a7692B287d,,3616636,uniswap_v3 0x71E8f538f47397Cd9A544041555CaFC7A0Ce9ae3/0x8544FE9D190fD7EC52860abBf45088E81Ee24a8 10000,0x71E8f538f47397Cd9A544041555CaFC7A0Ce9ae3/0x8544FE9D190fD7EC52860abBf45088E81Ee24a8,uniswap_v3,10000,0.01,0xA0F528562f1aB656eD5c27985a1108a7692B287d,,0x71E8f538f47397Cd9A544041555CaFC7A0Ce9ae3,0x8544FE9D190fD7EC52860abBf45088E81Ee24a8c,18,18,4,BOOST,TOSHI,0,0,0,0,0,0,200,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xDd50fB092C017B5b675e4A8E2dCc0847649a9497,,3616846,uniswap_v3 0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA/0xEf3B8512196Ab65F8603b82D1FA5a29bb5ADFeD 10000,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA/0xEf3B8512196Ab65F8603b82D1FA5a29bb5ADFeD,uniswap_v3,10000,0.01,0xDd50fB092C017B5b675e4A8E2dCc0847649a9497,,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0xEf3B8512196Ab65F8603b82D1FA5a29bb5ADFeD0,6,18,4,USDBC,LICK,0,0,0,0,0,0,200,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xd0b53D9277642d899DF5C87A3966A349A798F224,,3620407,uniswap_v3 0x4200000000000000000000000000000000000006/0x833589fCD6eDb6E08f4c7C32D4f71b54bdA0291 500,0x4200000000000000000000000000000000000006/0x833589fCD6eDb6E08f4c7C32D4f71b54bdA0291,uniswap_v3,500,0.0005,0xd0b53D9277642d899DF5C87A3966A349A798F224,,0x4200000000000000000000000000000000000006,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,18,6,4,WETH,USDC,0,0,0,0,0,0,10,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xe1975cBDaaf2029a448414A0291cD7503674582E,,3636912,uniswap_v3 0x912204A39e0f9B68f749972cc851183C3cb7da29/0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6C 3000,0x912204A39e0f9B68f749972cc851183C3cb7da29/0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6C,uniswap_v3,3000,0.003,0xe1975cBDaaf2029a448414A0291cD7503674582E,,0x912204A39e0f9B68f749972cc851183C3cb7da29,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,18,6,4,BILAL,USDBC,0,0,0,0,0,0,60,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x77B557bde9eC3e7eeF701384Ba0228CA5b015E54,,3640716,uniswap_v3 0x4200000000000000000000000000000000000006/0xd0780896fb46583a71c5CE1ae0FF507E383d808 3000,0x4200000000000000000000000000000000000006/0xd0780896fb46583a71c5CE1ae0FF507E383d808,uniswap_v3,3000,0.003,0x77B557bde9eC3e7eeF701384Ba0228CA5b015E54,,0x4200000000000000000000000000000000000006,0xd0780896fb46583a71c5CE1ae0FF507E383d8085,18,18,4,WETH,CoinZero,0,0,0,0,0,0,60,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x97a25cc2793F0ffa90e1667cf7b3C1F130737189,,3645351,uniswap_v3 0x236aa50979D5f3De3Bd1Eeb40E81137F22ab794b/0x420000000000000000000000000000000000000 500,0x236aa50979D5f3De3Bd1Eeb40E81137F22ab794b/0x420000000000000000000000000000000000000,uniswap_v3,500,0.0005,0x97a25cc2793F0ffa90e1667cf7b3C1F130737189,,0x236aa50979D5f3De3Bd1Eeb40E81137F22ab794b,0x4200000000000000000000000000000000000006,18,18,4,TBTC,WETH,0,0,0,0,0,0,10,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xd299c0e0717C43FB18525bFb9eE5881643262eCA,,3646053,uniswap_v3 0x4200000000000000000000000000000000000006/0x94C584B943eD49FDE7C010b18A38987f4483a12 10000,0x4200000000000000000000000000000000000006/0x94C584B943eD49FDE7C010b18A38987f4483a12,uniswap_v3,10000,0.01,0xd299c0e0717C43FB18525bFb9eE5881643262eCA,,0x4200000000000000000000000000000000000006,0x94C584B943eD49FDE7C010b18A38987f4483a129,18,18,4,WETH,peme,0,0,0,0,0,0,200,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x781D7E30eD622ecdaE326e3eCE274E4be37eA413,,3647185,uniswap_v3 0x4200000000000000000000000000000000000006/0x94C584B943eD49FDE7C010b18A38987f4483a12 3000,0x4200000000000000000000000000000000000006/0x94C584B943eD49FDE7C010b18A38987f4483a12,uniswap_v3,3000,0.003,0x781D7E30eD622ecdaE326e3eCE274E4be37eA413,,0x4200000000000000000000000000000000000006,0x94C584B943eD49FDE7C010b18A38987f4483a129,18,18,4,WETH,peme,0,0,0,0,0,0,60,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x07603287816962d7a76a20a21956341D38A66e90,,3659825,uniswap_v3 0x4200000000000000000000000000000000000006/0xd7218d79Ae41F13A8508728E12e4B158eF3aEc7 3000,0x4200000000000000000000000000000000000006/0xd7218d79Ae41F13A8508728E12e4B158eF3aEc7,uniswap_v3,3000,0.003,0x07603287816962d7a76a20a21956341D38A66e90,,0x4200000000000000000000000000000000000006,0xd7218d79Ae41F13A8508728E12e4B158eF3aEc7a,18,18,4,WETH,BINU,0,0,0,0,0,0,60,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x3CAEa6b34bF61Cf97F75B198E367fE5792B63736,,3696994,uniswap_v3 0x4200000000000000000000000000000000000006/0xdb876CF70a39A7423e7d2d52c08a66c3f377786 100,0x4200000000000000000000000000000000000006/0xdb876CF70a39A7423e7d2d52c08a66c3f377786,uniswap_v3,100,0.0001,0x3CAEa6b34bF61Cf97F75B198E367fE5792B63736,,0x4200000000000000000000000000000000000006,0xdb876CF70a39A7423e7d2d52c08a66c3f377786f,18,18,4,WETH,MACHO,0,0,0,0,0,0,1,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7784C65011203DD72D5C714E8dFFa0Eaf880b143,,3720378,uniswap_v3 0x160f88d246f469958031F3bE5979e01d0fdC0824/0x420000000000000000000000000000000000000 10000,0x160f88d246f469958031F3bE5979e01d0fdC0824/0x420000000000000000000000000000000000000,uniswap_v3,10000,0.01,0x7784C65011203DD72D5C714E8dFFa0Eaf880b143,,0x160f88d246f469958031F3bE5979e01d0fdC0824,0x4200000000000000000000000000000000000006,18,18,4,GCC,WETH,0,0,0,0,0,0,200,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x185849e9783D01d1AF63F23274d8d64f7a7FeA43,,3725361,uniswap_v3 0x26f3901aC8a79c50fb0d8289C74f0d09AdC42E29/0x420000000000000000000000000000000000000 10000,0x26f3901aC8a79c50fb0d8289C74f0d09AdC42E29/0x420000000000000000000000000000000000000,uniswap_v3,10000,0.01,0x185849e9783D01d1AF63F23274d8d64f7a7FeA43,,0x26f3901aC8a79c50fb0d8289C74f0d09AdC42E29,0x4200000000000000000000000000000000000006,18,18,4,T,WETH,0,0,0,0,0,0,200,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x1Bec76f91e6590A8e4DCb2258a619c985Fa5c380,,3735573,uniswap_v3 0x364Fc9cC50A422Fd9985d82699028aA266308CcC/0x420000000000000000000000000000000000000 100,0x364Fc9cC50A422Fd9985d82699028aA266308CcC/0x420000000000000000000000000000000000000,uniswap_v3,100,0.0001,0x1Bec76f91e6590A8e4DCb2258a619c985Fa5c380,,0x364Fc9cC50A422Fd9985d82699028aA266308CcC,0x4200000000000000000000000000000000000006,18,18,4,base2.0 ,WETH,0,0,0,0,0,0,1,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x2bBA47668B0D15C98362282A25D8A5BaC7212117,,3782003,uniswap_v3 0x24474b3dA0B76bC137EB234cca4dF4bee2d5eD11/0x420000000000000000000000000000000000000 3000,0x24474b3dA0B76bC137EB234cca4dF4bee2d5eD11/0x420000000000000000000000000000000000000,uniswap_v3,3000,0.003,0x2bBA47668B0D15C98362282A25D8A5BaC7212117,,0x24474b3dA0B76bC137EB234cca4dF4bee2d5eD11,0x4200000000000000000000000000000000000006,18,18,4,AIDOGEBASE,WETH,0,0,0,0,0,0,60,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x3A7EFCfd1643502E12A098303b9D06704d5bfb9c,,3785746,uniswap_v3 0x4200000000000000000000000000000000000006/0x77DAe68a5Ebe194242ab9d5DC55331585741644 3000,0x4200000000000000000000000000000000000006/0x77DAe68a5Ebe194242ab9d5DC55331585741644,uniswap_v3,3000,0.003,0x3A7EFCfd1643502E12A098303b9D06704d5bfb9c,,0x4200000000000000000000000000000000000006,0x77DAe68a5Ebe194242ab9d5DC553315857416448,18,18,4,WETH,LUBOT,0,0,0,0,0,0,60,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x43D740e574971810c5A228b9148f14c9b7E65Fab,,3797148,uniswap_v3 0x4200000000000000000000000000000000000006/0x5F7e7d8F172b6C20ce759917cfB789c3225acCe 10000,0x4200000000000000000000000000000000000006/0x5F7e7d8F172b6C20ce759917cfB789c3225acCe,uniswap_v3,10000,0.01,0x43D740e574971810c5A228b9148f14c9b7E65Fab,,0x4200000000000000000000000000000000000006,0x5F7e7d8F172b6C20ce759917cfB789c3225acCe0,18,18,4,WETH,Sep11,0,0,0,0,0,0,200,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x8324c0a7d4F3315FB0Bf9DDcC688844456996007,,3799408,uniswap_v3 0x4200000000000000000000000000000000000006/0x9CBD543f1B1166b2Df36b68Eb6bB1DcE24E6aBD 3000,0x4200000000000000000000000000000000000006/0x9CBD543f1B1166b2Df36b68Eb6bB1DcE24E6aBD,uniswap_v3,3000,0.003,0x8324c0a7d4F3315FB0Bf9DDcC688844456996007,,0x4200000000000000000000000000000000000006,0x9CBD543f1B1166b2Df36b68Eb6bB1DcE24E6aBDf,18,18,4,WETH,BASED,0,0,0,0,0,0,60,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x4f61e6a7318AAb7a9D8D8F72cc98832a7e67630a,,3829439,uniswap_v3 0x4200000000000000000000000000000000000006/0xfB36cbD09Db6DAe14ACd99a304D98f2DCF54a8c 100,0x4200000000000000000000000000000000000006/0xfB36cbD09Db6DAe14ACd99a304D98f2DCF54a8c,uniswap_v3,100,0.0001,0x4f61e6a7318AAb7a9D8D8F72cc98832a7e67630a,,0x4200000000000000000000000000000000000006,0xfB36cbD09Db6DAe14ACd99a304D98f2DCF54a8c7,18,18,4,WETH,MACHO,0,0,0,0,0,0,1,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x479e5BeCeE542647B121197322468fE6483d22B0,,3831364,uniswap_v3 0x4200000000000000000000000000000000000006/0x75c8Cad4f60193f19342Ebc116a19a8e49B6B2A 10000,0x4200000000000000000000000000000000000006/0x75c8Cad4f60193f19342Ebc116a19a8e49B6B2A,uniswap_v3,10000,0.01,0x479e5BeCeE542647B121197322468fE6483d22B0,,0x4200000000000000000000000000000000000006,0x75c8Cad4f60193f19342Ebc116a19a8e49B6B2A5,18,8,4,WETH,SBF,0,0,0,0,0,0,200,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xD1296ae4341fa415492F96a3F1EBd854847BeE29,,3840528,uniswap_v3 0x4200000000000000000000000000000000000006/0xBaA1f7360DE42cC21c5892a9B2D172ca0443bd9 3000,0x4200000000000000000000000000000000000006/0xBaA1f7360DE42cC21c5892a9B2D172ca0443bd9,uniswap_v3,3000,0.003,0xD1296ae4341fa415492F96a3F1EBd854847BeE29,,0x4200000000000000000000000000000000000006,0xBaA1f7360DE42cC21c5892a9B2D172ca0443bd95,18,18,4,WETH,BARRY,0,0,0,0,0,0,60,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xeB05578e1bcD632aEe9340A32B911B9C68C4E1Dd,,3846662,uniswap_v3 0x4200000000000000000000000000000000000006/0xBaA1f7360DE42cC21c5892a9B2D172ca0443bd9 10000,0x4200000000000000000000000000000000000006/0xBaA1f7360DE42cC21c5892a9B2D172ca0443bd9,uniswap_v3,10000,0.01,0xeB05578e1bcD632aEe9340A32B911B9C68C4E1Dd,,0x4200000000000000000000000000000000000006,0xBaA1f7360DE42cC21c5892a9B2D172ca0443bd95,18,18,4,WETH,BARRY,0,0,0,0,0,0,200,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x0F1aB94784F8ddd61D80e39a415278f335c240d1,,3850804,uniswap_v3 0x236aa50979D5f3De3Bd1Eeb40E81137F22ab794b/0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6C 3000,0x236aa50979D5f3De3Bd1Eeb40E81137F22ab794b/0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6C,uniswap_v3,3000,0.003,0x0F1aB94784F8ddd61D80e39a415278f335c240d1,,0x236aa50979D5f3De3Bd1Eeb40E81137F22ab794b,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,18,6,4,TBTC,USDBC,0,0,0,0,0,0,60,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xa43ed135a0950897f3C81d7439ab66A6D92841B1,,3855268,uniswap_v3 0x4200000000000000000000000000000000000006/0x66AE3b4eA4dF15db64C6dB7E739fe42c29AF31E 10000,0x4200000000000000000000000000000000000006/0x66AE3b4eA4dF15db64C6dB7E739fe42c29AF31E,uniswap_v3,10000,0.01,0xa43ed135a0950897f3C81d7439ab66A6D92841B1,,0x4200000000000000000000000000000000000006,0x66AE3b4eA4dF15db64C6dB7E739fe42c29AF31Ef,18,9,4,WETH,BFLY,0,0,0,0,0,0,200,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xA5Bc73100291A1989CD5D9fd721CE874f06EBe63,,3859681,uniswap_v3 0x4200000000000000000000000000000000000006/0xE7D41FEab3C9169BedCB9eebD0089728FFCA689 10000,0x4200000000000000000000000000000000000006/0xE7D41FEab3C9169BedCB9eebD0089728FFCA689,uniswap_v3,10000,0.01,0xA5Bc73100291A1989CD5D9fd721CE874f06EBe63,,0x4200000000000000000000000000000000000006,0xE7D41FEab3C9169BedCB9eebD0089728FFCA689e,18,18,4,WETH,Vik,0,0,0,0,0,0,200,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x8bd752f4d1c967CEE03c63EceC1B03FCc3B038Cf,,3859960,uniswap_v3 0x4200000000000000000000000000000000000006/0xf7C1CEfCf7E1dd8161e00099facD3E1Db9e528e 3000,0x4200000000000000000000000000000000000006/0xf7C1CEfCf7E1dd8161e00099facD3E1Db9e528e,uniswap_v3,3000,0.003,0x8bd752f4d1c967CEE03c63EceC1B03FCc3B038Cf,,0x4200000000000000000000000000000000000006,0xf7C1CEfCf7E1dd8161e00099facD3E1Db9e528ee,18,18,4,WETH,TOWER,0,0,0,0,0,0,60,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x71090A24A39cD4a5d12B0456F87926ec03e12384,,3864340,uniswap_v3 0x4200000000000000000000000000000000000006/0xECfceF3fE0cedE4f95283C2284116289f60734B 3000,0x4200000000000000000000000000000000000006/0xECfceF3fE0cedE4f95283C2284116289f60734B,uniswap_v3,3000,0.003,0x71090A24A39cD4a5d12B0456F87926ec03e12384,,0x4200000000000000000000000000000000000006,0xECfceF3fE0cedE4f95283C2284116289f60734B4,18,18,4,WETH,5NM,0,0,0,0,0,0,60,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x0ccB5208d9dAf11CEb74597b01058Dc70fdBB80c,,3866732,uniswap_v3 0x4200000000000000000000000000000000000006/0xE7a847055F71340272B55899259db27446B63AB 3000,0x4200000000000000000000000000000000000006/0xE7a847055F71340272B55899259db27446B63AB,uniswap_v3,3000,0.003,0x0ccB5208d9dAf11CEb74597b01058Dc70fdBB80c,,0x4200000000000000000000000000000000000006,0xE7a847055F71340272B55899259db27446B63AB2,18,18,4,WETH,APPLE🍎,0,0,0,0,0,0,60,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x8b26B94E6A44B8DB2dbe4FC833f38423293a6923,,3870150,uniswap_v3 0x4200000000000000000000000000000000000006/0x648121672D5Fd2a4208A5c42F3cb1a4328DC1e5 10000,0x4200000000000000000000000000000000000006/0x648121672D5Fd2a4208A5c42F3cb1a4328DC1e5,uniswap_v3,10000,0.01,0x8b26B94E6A44B8DB2dbe4FC833f38423293a6923,,0x4200000000000000000000000000000000000006,0x648121672D5Fd2a4208A5c42F3cb1a4328DC1e5b,18,18,4,WETH,ULTRA,0,0,0,0,0,0,200,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xf24722F6134A43a44b43C03a89d9654B20A9E998,,3870838,uniswap_v3 0x4200000000000000000000000000000000000006/0x95D7F2937951c6cf0376F0E88112A6d25Ba7112 10000,0x4200000000000000000000000000000000000006/0x95D7F2937951c6cf0376F0E88112A6d25Ba7112,uniswap_v3,10000,0.01,0xf24722F6134A43a44b43C03a89d9654B20A9E998,,0x4200000000000000000000000000000000000006,0x95D7F2937951c6cf0376F0E88112A6d25Ba71125,18,18,4,WETH,Sep11,0,0,0,0,0,0,200,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x5D8C48F94b65D9F0A9b95b573ca702a56Fb51Ace,,3883910,uniswap_v3 0x57b322b67b7460dFbA6e82733Cd4150a20Aa8A06/0xEf3B8512196Ab65F8603b82D1FA5a29bb5ADFeD 10000,0x57b322b67b7460dFbA6e82733Cd4150a20Aa8A06/0xEf3B8512196Ab65F8603b82D1FA5a29bb5ADFeD,uniswap_v3,10000,0.01,0x5D8C48F94b65D9F0A9b95b573ca702a56Fb51Ace,,0x57b322b67b7460dFbA6e82733Cd4150a20Aa8A06,0xEf3B8512196Ab65F8603b82D1FA5a29bb5ADFeD0,18,18,4,Muddy,LICK,0,0,0,0,0,0,200,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x1A2082f0311B031f3f2FE2F27f6e6886E0656c36,,3900199,uniswap_v3 0x381c28bd4905a77EA29f53857ed6828A95894a37/0x420000000000000000000000000000000000000 10000,0x381c28bd4905a77EA29f53857ed6828A95894a37/0x420000000000000000000000000000000000000,uniswap_v3,10000,0.01,0x1A2082f0311B031f3f2FE2F27f6e6886E0656c36,,0x381c28bd4905a77EA29f53857ed6828A95894a37,0x4200000000000000000000000000000000000006,18,18,4,MEEP,WETH,0,0,0,0,0,0,200,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x9DA3f4b16cfe4bB0E2FbD9C41BD3D8a3E9DdD98D,,3900333,uniswap_v3 0x381c28bd4905a77EA29f53857ed6828A95894a37/0x420000000000000000000000000000000000000 3000,0x381c28bd4905a77EA29f53857ed6828A95894a37/0x420000000000000000000000000000000000000,uniswap_v3,3000,0.003,0x9DA3f4b16cfe4bB0E2FbD9C41BD3D8a3E9DdD98D,,0x381c28bd4905a77EA29f53857ed6828A95894a37,0x4200000000000000000000000000000000000006,18,18,4,MEEP,WETH,0,0,0,0,0,0,60,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xa6aF01ae2D6f53B9F1E031b7d5248779f64235dc,,3900518,uniswap_v3 0x381c28bd4905a77EA29f53857ed6828A95894a37/0x420000000000000000000000000000000000000 500,0x381c28bd4905a77EA29f53857ed6828A95894a37/0x420000000000000000000000000000000000000,uniswap_v3,500,0.0005,0xa6aF01ae2D6f53B9F1E031b7d5248779f64235dc,,0x381c28bd4905a77EA29f53857ed6828A95894a37,0x4200000000000000000000000000000000000006,18,18,4,MEEP,WETH,0,0,0,0,0,0,10,uniswap_v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
