address,decimals,symbol
0xFf1c626294E1E923734587dF35393D65Ec20115c,18,MANFLOKI
0x286660b858106405FB4303Eb9f8A6ec4fbe5fD1a,6,MANSHIBA
0x51f5E8672A92C163CFe0607F020A3f5e294029aA,18,MANSHIBA
0x7303f24e7Ad112eb9bB6E60fD5d87fA4e940D971,18,MANINU
0xb7e2E8f49eBaeBbD28bB4772EAc8f345cF4061Ed,18,ROCKET
0x9CbcFEA6a806c8d193965E44DF9E49461c7d2E60,18,Mpepe
0xEd04Ae71dD6Fa4d42469c5226Aa1cF703fD80B59,18,MANXRP
0x88cEFC28c0d6467bb5580FBbA451d09056E10111,18,MANFOLKI
0x16E89E1d23A2738CdD05e46B1F150c40975Aa15B,18,WMANTLE
0x0CF3d101E117b32c3Aae15d2113a09B4b78B5d53,18,test
0x21dfC54A6831Ae9907052C0116d87042d473FD36,18,PM
0x72DAaE0eE50dbBc172C93fe822841AeFCFfF9C04,18,MANFLOKI
0x863e755944926b156375b8277B41755CC0E52BE6,18,PHD
0xF6B2E751e509A9Da87c29cc09c37A25be94f4E92,18,LADYS
0xa0c52A0cd079f0d854f71FCF0d5993251b4845b5,18,MANMOON
0xcE55c1100F816C42aD33eA5Ab032b5ef8634811B,18,DUDE
0x9ba6544584893998FeEdfD032CEC2916354BcA6B,18,MACAT
0x27575b806D8F341d80B458B35023479195F716a6,18,METH
0x97d56e0fed24242771dEeB89C00406d9d8A30155,18,MANDOGE 2.0
0xf7B22f31401CEB40bc1ABe105b6c3fEb749F526A,9,TESTRUN
0x3B22be97108e1e93C022CaB95C83458F3541Acd0,8,MNTINU
0xeaAd456D6591e25a49bCf7549cdAa8Fc9F7B6c30,18,MANTOU
0xFAEC7aACF3b1278a98341301e54e3E95F800c324,18,MANTLE HOPPYY
0x2ee8007D01C60Ce0282Ec699191F783b4A510fbF,18,MOON
0x1E99c26060cbfa2B1516BaD21DBC48369970768D,18,MANTLE
0xcf7f90BC0305c8dd33734Ae96e8D5A8F313DCB8e,18,MANCITY
0x3440401b9AbD52AD56656834C4959cE338FA3389,18,MBTC
0xc6E9f671645F15B6d148Dc8172a298bd286a728b,18,w
0x2527E8D9b4Ad8efB481114f7749FBcF83862C2f5,9,tst1
0x49e6368B1f1164f70Bb6D09464dD9C1A166551C6,9,$HEALTH
0x8f750536EAf13c75Aa58EFd233da4b9B2a52e4Eb,9,MTL
0xacD0B42d00756673C603970B3b75d7eBAA650D9C,18,MAIR
0x6497D00898a68d4996F615720d06D0927AB411ce,18,one
0xc7F198DAF064096BDdAcC8a13E239bF5dC3c52b0,9,$HEALTH
0xE8A4465CD6eFb198Dd73F208e1787383A939a5bb,18,MI
0x91C6BB4480d35B261ADeDf9d9dB6013962D1EB61,0,MSOCKS
0x64AffaF34989861945d431aF8a1E705ebDE1AA07,18,MntMg
0x922305992A489865402b0649147736DEc98C370A,18,BBTC
0x72BFFb92557e43fbF6E4d1385c6C6c86247a41e1,18,test
0xb784682C454EC6b4FBd4B51da66a9a30dD010397,18,$MANTLECAT
0x7bf6C25E0eB5957bb0a4E6840723473def4780dd,18,MANSHIB
0x527404f5497854C0ADBe2ff2DCF20E02C3945811,18,POM
0x3A847d662482704A701768F59c708348c1aA23D7,9,tm
0xf4e4319EE90a0cF8e20F1873B47BE28fC705BdC1,18,1ST
0xd610cDe9fcC0F1672042a918F8F5ACda3cFdFe6e,9,test
0xBC6A8B16EaaD2e02F631a2AC4316deBb71F28B65,6,TEST
0x3383B1c42Fe63546BeE37b1b9bC236c3160Fd1dA,18,MEME
0x1f967A162b56cBe314fbcb837020a2EFB75565c6,18,duck
0x9C1012C978352d8BaFd584377871046F1e3B1344,18,MUNISWAP
0xCC5CA44F39F7e925a5604933423BdB4Aae828bb7,9,MSHIB
0xfdF1351d4044c5E5348916bb0AF9Bb07D9103667,18,Mantlellionaire
0xf94684e30B0E87F3A4E8E6EA6F4c7E94E99BFF32,18,fgfgfg
0xe0E6c94c99b4Dcf19034CB2cf672ca206E0f9441,18,MEME
0xB062a540176f50B079efae808deCE662bF9b41e4,9,testbru
0x8C1c82873f0ce52dD408cB95788820e239dc586b,9,MSHIB
0x37d8fE7ca425Ed650caD7DF4451CA00A0093639C,18,MBOB
0x405c8E921AC8cAAc1a12B2a52412696139C248cc,9,MSHIB
0xD7Dd2AEed4E1d3Ca221146697e489DbA2804a56A,18,$IBAT
0x63E8964F5236a8343DE349e0a98143832c03b23F,18,DOGE
0x0D6f4D95681D2bD5AE53198D87B2d2478edA21e9,18,APTOS
0x883544ce36e1907b0234920104613112de466564,18,FIL
0x62D7f4Ffc75D2356DBcd2A70186310A685bF9eEE,18,DONT
0x63e4cc2B37Db17AE566Eea6801C25Ba354856aD6,18,CRUST
0x862Bf244Ba383A1b06CEBe35C0A14DBd1EF2A4eA,18,FIL
0xC4ec1287E4d47EBc637E2db592Fd6c7729077265,6,MANC
0x8111229405c21832235031f00440549ea3a8Eecd,6,test
0xc76024427ECd1387271d489801D6FAeD24Eabd13,9,MRISE
0x6149834E677f5B742D0023B50a2bea4a323A5c20,18,BABYDOGE
0x5ecb16db88f34Dd26493AdbC0Fc76197f3F7809D,18,NEAR
0xE8eEf5222b72F4e32AEdab5CE52606d77Dc58352,9,test
0xAa68D3F44594B8acDDb0436296523e48F425B803,10,test
0x29EC82Ce878166882D0b5C47dAa968D00eB2d8c3,18,NANOPEPE
0xd10144d05Ffa520023332FF2045dfE5C70f7d50b,18,MTT1
0x8D1305FC9bfF0069eceA19EF246E9F81C156Dd40,18,MTK
0x596ccd57036bBfbF6b7D89053F0A673618dfE2E1,18,OMOSIS
0xec84f63166BD6d140398c7f2d3936D1D21f4d217,18,NANOBLOCK
0xB0055775f968Ee39A4b01CE5CFfC969636E96a26,18,TOMO
0x3dde46e1FeCD93931fFd9Ac380C18D9AAf2C65F9,18,PI
0xEC2032b221Bc8172b501239816D50CfDc85FAe71,18,SHIB
0x803325d116Fc419692341A962685397b790eef9b,18,test
0xF60548BF555BeFDa483902bD46391EDEdb1FAF23,18,MNTX
0xbc101dD91a6C6BE8f959D23048B227f98180f736,18,FMAN
0x1493EA71B0620c84e1b13526c8A98B365f70BeeC,18,FED
0xe4e3Bc9cB613E13c2D462E0f1F64A89c8846367e,18,SATOSHI
0xB1d292440CE1a5cb146731691B29883741C7BD1D,18,MEME
0x0784d079f4870Ef18457986E3404727AFb9095A5,18,MTT2
0xEfd79352f51bF99D771Fb712bd476c83C56AfC74,18,MTT3
0x7a272dE0f37aEb26c8c2b2944AdC9EEe2154308f,18,Mentle
0x36DD6200b7079Db9b76500D2C79577707B70F452,6,xxx
0xAcE6436d81752A994cCeB3f9E911F6db8A9ed374,18,PEMA
0x527762d620641c6239393506459Ac53eBf7a6E51,18,SATOSHI
0x1fdaA306f399DB70aaf1cEd828B2f93C4Ae5277F,9,TST
0x1BAeB353294832AbD95c27Cc2C91DD88Def62985,18,MANTLELORIAN
0xFA0a2B02C4798196B82C1554D998040Ec823fc45,18,MANDOGE
0x5Ee6B2833Eaf28F4E25b26E8c093d61ea24e1853,9,WOJAK
0xd0EEd27Cefe0F8542eE54E2bed7827FA1c604858,6,MNTX
0x468B6C5bBC34987B6436F2b098C62A81B060819F,18,Mtn
0x940bd1560090Eb44172d64A3d266BCc59f239dF9,18,PIG
0x9A9846219c3AE18B7C02CD42D1665e9446df7e84,18,ELON
0x16fAeaDC6C1b2aA000e1200243d000277FF93F38,8,DOGELON
0x2045b80898A077e26Ce69f8bC46B58545A7e0769,18,TANK
0x93881e21140f5ff18764e4ABd0a7D8BbA0492BB4,9,mLambo
0xD1a8f0C4CF9d3d6030F6af1B45361C978D6022FA,18,MiNi
0x757f375b9bDAc3Aaca745c8f846E2Cbe260Ff6Ff,18,SPIDERMANTLE
0xe18E4acbaa6e99c3F5249B6e2f03786b8C883ece,18,LEMON
0xE1E11A145Dc970541dF8ca1C972bada0CD7BEDB6,18,BABYDOGE
0x0129A31AAd475f2cAAFA5D5847029e9c19144886,18,ETH
0xB51887FD9a2A63Df85DF4e85302E1AEd2F47f785,18,PMANTLE
0x1d3368608F663adb7988dC1f177A318a56f14dba,18,MNTPEPE
0x686982341432ef5Fc7209c794B6B48CB82DD51D6,18,MTS
0xE7E7Fe5C010BcfC7C4637712581DBf758a5Ad78b,18,LINEA
0x21e9A9EAA42FE88F5125a447DEB6fA19de2AA4B8,8,Wojak
0x13232d92480fcA4fD93AB76F60135ad6585d8fba,18,MPEPE
