func_name,line_no,hits,time
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/simplepair.py', 53, 'pair')",57,106687,41473000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/simplepair.py', 65, 'pairr')",69,48566,8046000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/simplepair.py', 114, 'n')",118,322140,152537000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/simplepair.py', 114, 'n')",120,322140,113051000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/simplepair.py', 122, 'tknb_n')",125,159969,447583000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/simplepair.py', 127, 'tknq_n')",130,159969,520536000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/simplepair.py', 148, 'isprimary')",152,159969,849984000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/simplepair.py', 148, 'isprimary')",153,159969,766362000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/simplepair.py', 148, 'isprimary')",154,159969,18311000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/simplepair.py', 148, 'isprimary')",155,4728,577000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/simplepair.py', 148, 'isprimary')",156,155241,14801000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/simplepair.py', 176, 'primary')",180,155253,2291786000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 417, 'P')",429,2544,1069000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 417, 'P')",430,2544,306000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 417, 'P')",431,5088,560000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 417, 'P')",432,2544,234000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 417, 'P')",433,2544,726000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 417, 'P')",436,2544,151000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 450, 'is_constant_product')",453,16594795,33339855000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 455, 'is_symmetric')",458,16594795,1263950000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 470, 'is_unlevered')",473,11225352,2140220000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 479, 'set_tokenscale')",483,115217,43961000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 479, 'set_tokenscale')",484,115217,7315000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 737, 'from_pkpp')",754,7218,945000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 737, 'from_pkpp')",756,7218,755000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 737, 'from_pkpp')",758,7218,1862000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 737, 'from_pkpp')",759,7218,1572000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 737, 'from_pkpp')",760,7218,1727000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 737, 'from_pkpp')",761,7218,1702000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 737, 'from_pkpp')",762,7218,757000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 737, 'from_pkpp')",763,14436,131022000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 737, 'from_pkpp')",764,7218,525000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 737, 'from_pkpp')",765,7218,565000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 737, 'from_pkpp')",766,7218,519000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 737, 'from_pkpp')",767,7218,565000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 737, 'from_pkpp')",768,7218,523000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 737, 'from_pkpp')",769,7218,495000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 737, 'from_pkpp')",770,7218,501000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 737, 'from_pkpp')",771,7218,493000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 737, 'from_pkpp')",772,7218,591000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 737, 'from_pkpp')",773,7218,450000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 776, 'from_univ2')",799,16962,1410000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 776, 'from_univ2')",800,16962,1243000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 776, 'from_univ2')",802,16962,1581000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 776, 'from_univ2')",803,16962,1416000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 776, 'from_univ2')",804,16962,1187000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 776, 'from_univ2')",805,16962,1109000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 776, 'from_univ2')",807,16962,1469000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 776, 'from_univ2')",808,16962,1927000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 776, 'from_univ2')",809,16962,2032000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 776, 'from_univ2')",818,33924,283599000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 776, 'from_univ2')",819,16962,1290000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 776, 'from_univ2')",820,16962,1249000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 776, 'from_univ2')",821,16962,1222000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 776, 'from_univ2')",822,16962,1347000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 776, 'from_univ2')",823,16962,1325000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 776, 'from_univ2')",824,16962,1152000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 776, 'from_univ2')",825,16962,1210000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 776, 'from_univ2')",826,16962,1094000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 776, 'from_univ2')",827,16962,1341000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 776, 'from_univ2')",828,16962,1162000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 831, 'from_univ3')",843,7218,647000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 831, 'from_univ3')",844,7218,921000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 831, 'from_univ3')",845,14436,1303000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 831, 'from_univ3')",846,14436,1221000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 831, 'from_univ3')",848,7218,763000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 831, 'from_univ3')",851,7218,7800000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 831, 'from_univ3')",852,7218,896000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 831, 'from_univ3')",853,14436,177631000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 831, 'from_univ3')",854,7218,609000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 831, 'from_univ3')",855,7218,643000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 831, 'from_univ3')",856,7218,567000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 831, 'from_univ3')",857,7218,613000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 831, 'from_univ3')",858,7218,624000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 831, 'from_univ3')",859,7218,526000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 831, 'from_univ3')",860,7218,577000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 831, 'from_univ3')",861,7218,601000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 831, 'from_univ3')",862,7218,628000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 831, 'from_univ3')",863,7218,463000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",906,1776,177000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",907,1776,241000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",908,1776,173000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",909,1776,137000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",916,1776,203000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",917,1776,149000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",919,1776,191000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",922,1776,209000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",923,1776,193000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",925,1776,231000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",935,1776,167000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",936,1776,155000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",939,1776,529000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",940,1776,303000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",941,1776,216000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",943,1776,237000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",948,1776,181000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",953,1776,193000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",954,1776,227000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",955,1128,147000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",956,1128,166000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",959,1776,208000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",960,78,91000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",963,1698,719000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",964,1698,370000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",965,1698,259000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",975,1698,415000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",976,1698,233000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",977,1698,282000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",979,1698,638000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",980,1698,217000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",983,1698,2106000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",987,3396,28291000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",988,1698,183000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",989,1698,398000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",991,1698,191000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",992,1698,157000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",993,1698,308000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",994,1698,200000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",995,1698,176000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",996,1698,196000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",997,1698,192000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",998,1698,161000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1060, 'tknb')",1064,63237,25467000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1068, 'tknq')",1072,62811,19178000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1076, 'tknbp')",1080,1101,6425000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1084, 'tknqp')",1088,1101,6004000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1092, 'pairp')",1096,658,10575000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1114, 'y')",1119,4310666,501212000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1114, 'y')",1121,4310666,16687905000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1114, 'y')",1122,4310666,561488000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1125, 'p')",1129,10613,42336000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1125, 'p')",1130,10613,66504000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1263, 'kbar')",1272,585786,2315440000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1263, 'kbar')",1273,585786,113969000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1295, 'x_min')",1299,4805427,10348813000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1295, 'x_min')",1300,41136,2856000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1295, 'x_min')",1301,4764291,18102652000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1295, 'x_min')",1303,4764291,549886000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1331, 'y_min')",1335,3603303,7711036000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1331, 'y_min')",1336,41136,2884000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1331, 'y_min')",1337,3562167,13535917000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1331, 'y_min')",1339,3562167,21883453000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1341, 'x_max')",1345,1207957,2733528000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1341, 'x_max')",1346,20568,1370000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1341, 'x_max')",1347,1187389,4496199000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1341, 'x_max')",1349,1187389,16886838000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1341, 'x_max')",1350,1187389,16842808000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1354, 'y_max')",1358,1608665,3557126000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1354, 'y_max')",1359,20568,1775000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1354, 'y_max')",1360,1588097,6074849000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1354, 'y_max')",1362,1588097,12917296000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1354, 'y_max')",1363,1587863,12918557000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1354, 'y_max')",1365,234,18000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2771, 'wrap')",2781,630,600000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2771, 'wrap')",2782,630,72000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2771, 'wrap')",2784,630,59682000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2786, 'unwrap')",2792,113476,20331000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2786, 'unwrap')",2793,113476,8802000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2786, 'unwrap')",2795,113476,32771149000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2797, 'cid')",2800,19630,4954000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2812, 'tknx')",2815,2127,5830000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2817, 'tkny')",2820,1923,4950000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2822, 'tknb')",2825,20445,50011000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2827, 'tknq')",2830,20445,48229000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2832, 'tknbp')",2835,443,3572000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2837, 'tknqp')",2840,443,3224000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2842, 'p')",2845,5868,71666000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2874, 'pair')",2877,3377,28660000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2885, 'pairp')",2889,443,8785000
"('/Users/mikewcasale/miniconda3/envs/fastlane-bot-38/lib/python3.8/site-packages/line_profiler/line_profiler.py', 146, 'wrapper')",148,65674394,13971604000
"('/Users/mikewcasale/miniconda3/envs/fastlane-bot-38/lib/python3.8/site-packages/line_profiler/line_profiler.py', 146, 'wrapper')",149,65695840,4203809000
"('/Users/mikewcasale/miniconda3/envs/fastlane-bot-38/lib/python3.8/site-packages/line_profiler/line_profiler.py', 146, 'wrapper')",150,65695840,394141231000
"('/Users/mikewcasale/miniconda3/envs/fastlane-bot-38/lib/python3.8/site-packages/line_profiler/line_profiler.py', 146, 'wrapper')",152,65674394,17852313000
"('/Users/mikewcasale/miniconda3/envs/fastlane-bot-38/lib/python3.8/site-packages/line_profiler/line_profiler.py', 146, 'wrapper')",153,65674297,4371866000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/utils.py', 41, 'num_format')",43,587,66000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/utils.py', 41, 'num_format')",44,587,2695000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/utils.py', 48, 'num_format_float')",50,48,4000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/utils.py', 48, 'num_format_float')",51,48,32000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/utils.py', 55, 'log_format')",57,6,71000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/utils.py', 55, 'log_format')",58,6,16000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/utils.py', 55, 'log_format')",59,6,22000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/utils.py', 55, 'log_format')",63,6,69000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/utils.py', 55, 'log_format')",64,6,1000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/utils.py', 223, 'decodeFloat')",227,10128,1911000
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/utils.py', 229, 'decode')",233,10128,23695000
