cid,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,fee_float,address,anchor,tkn0_address,tkn1_address,tkn0_key,tkn1_key,tkn0_decimals,tkn1_decimals,exchange_id,tkn0_symbol,tkn1_symbol
,2023-05-06 19:09:54.588122,17203475,uniswap_v3 BTC2x-FLI-1c2b/WBTC-C599 10000,BTC2x-FLI-1c2b/WBTC-C599,carbon_v1,10000.0,0.01,0x87d1b1A3675fF4ff6101926C1cCE971cd2D513eF,,0x0B498ff89709d3838a063f1dFA463091F9801c2b,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,BTC2x-FLI-1c2b,WBTC-C599,18,8,4,BTC2x-FLI,WBTC
,2023-05-06 19:15:30.618422,17203475,uniswap_v3 BTC2x-FLI-1c2b/WETH-6Cc2 10000,BTC2x-FLI-1c2b/WETH-6Cc2,carbon_v1,10000.0,0.01,0x6CEF9De9e490BC679Ad28Ef216Fcea98247a4108,,0x0B498ff89709d3838a063f1dFA463091F9801c2b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BTC2x-FLI-1c2b,WETH-6Cc2,18,18,4,BTC2x-FLI,WETH
,2023-05-06 19:43:37.701083,17203475,uniswap_v2 BTCP-f5Ab/WETH-6Cc2 0.003,BTCP-f5Ab/WETH-6Cc2,carbon_v1,0.003,0.003,0xB66c84D0D208F2Fe593374D1447fDFB146B2d99d,,0x723CbfC05e2cfcc71d3d89e770D32801A5eEf5Ab,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BTCP-f5Ab,WETH-6Cc2,8,18,3,BTCP,WETH
,2023-05-06 19:41:29.993819,17203475,uniswap_v2 BTE-80Ef/WETH-6Cc2 0.003,BTE-80Ef/WETH-6Cc2,carbon_v1,0.003,0.003,0x130aE7A9Ed20cED337636B57B9562769D9A95EBb,,0x73B708E84837FFCcDE2933e3A1531fe61D5e80Ef,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BTE-80Ef,WETH-6Cc2,18,18,3,BTE,WETH
,2023-05-06 19:15:06.994897,17203475,uniswap_v3 BTRST-2824/USDC-eB48 10000,BTRST-2824/USDC-eB48,carbon_v1,10000.0,0.01,0x0170915a0a6DE6EB8DFc4E0f7415aD5a5a2BE180,,0x799ebfABE77a6E34311eeEe9825190B9ECe32824,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,BTRST-2824,USDC-eB48,18,6,4,BTRST,USDC
,2023-05-06 19:24:37.370772,17203475,uniswap_v3 BTRST-2824/WETH-6Cc2 10000,BTRST-2824/WETH-6Cc2,carbon_v1,10000.0,0.01,0x0aBc86C50a3489200060B7226094A04B45924a68,,0x799ebfABE77a6E34311eeEe9825190B9ECe32824,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BTRST-2824,WETH-6Cc2,18,18,4,BTRST,WETH
,2023-05-06 19:33:20.419450,17203475,uniswap_v2 BTSE-32Ef/WETH-6Cc2 0.003,BTSE-32Ef/WETH-6Cc2,carbon_v1,0.003,0.003,0x9660882055EEb18e54deeE7725dEc5a4b6ae1138,,0x666d875C600AA06AC1cf15641361dEC3b00432Ef,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BTSE-32Ef,WETH-6Cc2,8,18,3,BTSE,WETH
,2023-05-06 19:24:54.234530,17203475,uniswap_v3 BTSG-54A9/WETH-6Cc2 10000,BTSG-54A9/WETH-6Cc2,carbon_v1,10000.0,0.01,0x802e79ed746316E5ed7D2CfddAfcd87ADE96F7aB,,0x05079687D35b93538cbd59fe5596380cae9054A9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BTSG-54A9,WETH-6Cc2,18,18,4,BTSG,WETH
,2023-05-06 19:32:22.011772,17203475,uniswap_v2 BTTY-3D0A/USDT-1ec7 0.003,BTTY-3D0A/USDT-1ec7,carbon_v1,0.003,0.003,0x33526cc62580F8543f9A40e1baa1B878b433F36f,,0x9cc83D580180f0d37d00e5d86ce868f73b6E3D0A,0xdAC17F958D2ee523a2206206994597C13D831ec7,BTTY-3D0A,USDT-1ec7,18,6,3,BTTY,USDT
,2023-05-06 19:25:37.630751,17203475,uniswap_v3 BTU-cc9f/WETH-6Cc2 10000,BTU-cc9f/WETH-6Cc2,carbon_v1,10000.0,0.01,0xdCe6e7d5d400773C876689F10a5dcA6a438CCf88,,0xb683D83a532e2Cb7DFa5275eED3698436371cc9f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BTU-cc9f,WETH-6Cc2,18,18,4,BTU,WETH
,2023-05-06 19:38:47.704422,17203475,uniswap_v2 BUH-4427/WETH-6Cc2 0.003,BUH-4427/WETH-6Cc2,carbon_v1,0.003,0.003,0x4deb7174673076C169D62eA17AC0974D685a9e0E,,0x66bcD0C22Bb15cD1bA7199C7a383DC89528f4427,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BUH-4427,WETH-6Cc2,18,18,3,BUH,WETH
,2023-05-06 19:37:18.973335,17203475,uniswap_v2 BULK-9593/WETH-6Cc2 0.003,BULK-9593/WETH-6Cc2,carbon_v1,0.003,0.003,0xaD08700094Bb12B938E989d14F581f5635BeFdBD,,0xa143ac515dCA260A46C742C7251eF3B268639593,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BULK-9593,WETH-6Cc2,18,18,3,BULK,WETH
,2023-05-06 19:31:20.200079,17203475,uniswap_v2 BUMP-2168/USDC-eB48 0.003,BUMP-2168/USDC-eB48,carbon_v1,0.003,0.003,0x11FA2Aac28F4E84b2e5B9907580Dbf44A1975912,,0x785c34312dfA6B74F6f1829f79ADe39042222168,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,BUMP-2168,USDC-eB48,18,6,3,BUMP,USDC
,2023-05-06 19:07:49.711097,17203475,uniswap_v3 BUMP-2168/WETH-6Cc2 10000,BUMP-2168/WETH-6Cc2,carbon_v1,10000.0,0.01,0xb4eccE46b8D4e4abFd03C9B806276A6735C9c092,,0x785c34312dfA6B74F6f1829f79ADe39042222168,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BUMP-2168,WETH-6Cc2,18,18,4,BUMP,WETH
,2023-05-06 19:39:29.819989,17203475,uniswap_v2 BURP-4A7c/WETH-6Cc2 0.003,BURP-4A7c/WETH-6Cc2,carbon_v1,0.003,0.003,0x68A5Ff743041E533034071b2a0F34D771b13352A,,0x33f391F4c4fE802b70B77AE37670037A92114A7c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BURP-4A7c,WETH-6Cc2,18,18,3,BURP,WETH
,2023-05-06 19:11:24.845699,17203475,uniswap_v3 BUSD-7C53/DYDX-Eff5 10000,BUSD-7C53/DYDX-Eff5,carbon_v1,10000.0,0.01,0xb822a33ee9d77B7f707B2FbC93e9FB53E3fCCA2C,,0x4Fabb145d64652a948d72533023f6E7A623C7C53,0x92D6C1e31e14520e676a687F0a93788B716BEff5,BUSD-7C53,DYDX-Eff5,18,18,4,BUSD,DYDX
,2023-05-06 19:03:01.210199,17203475,uniswap_v3 BUSD-7C53/USDC-eB48 100,BUSD-7C53/USDC-eB48,carbon_v1,100.0,0.0001,0x5E35C4Eba72470Ee1177dcB14dDdf4d9e6D915f4,,0x4Fabb145d64652a948d72533023f6E7A623C7C53,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,BUSD-7C53,USDC-eB48,18,6,4,BUSD,USDC
,2023-05-06 18:58:17.733935,17203475,uniswap_v3 BUSD-7C53/USDT-1ec7 500,BUSD-7C53/USDT-1ec7,carbon_v1,500.0,0.0005,0xd5Ad5EC825caC700D7deAfE3102Dc2B6Da6D195d,,0x4Fabb145d64652a948d72533023f6E7A623C7C53,0xdAC17F958D2ee523a2206206994597C13D831ec7,BUSD-7C53,USDT-1ec7,18,6,4,BUSD,USDT
,2023-05-06 19:08:37.448382,17203475,uniswap_v3 BUSD-7C53/WETH-6Cc2 10000,BUSD-7C53/WETH-6Cc2,carbon_v1,10000.0,0.01,0x4Ff7E1E713E30b0D1Fb9CD00477cEF399ff9D493,,0x4Fabb145d64652a948d72533023f6E7A623C7C53,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BUSD-7C53,WETH-6Cc2,18,18,4,BUSD,WETH
,2023-05-06 19:39:26.390980,17203475,uniswap_v2 BUSY-3f4a/WETH-6Cc2 0.003,BUSY-3f4a/WETH-6Cc2,carbon_v1,0.003,0.003,0x2b4909ac8aeD7A7B582591a01Ac067939cD96908,,0x5CB3ce6D081fB00d5f6677d196f2d70010EA3f4a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BUSY-3f4a,WETH-6Cc2,18,18,3,BUSY,WETH
,2023-05-06 19:20:36.554218,17203475,uniswap_v3 BXR-D695/WETH-6Cc2 3000,BXR-D695/WETH-6Cc2,carbon_v1,3000.0,0.003,0x1CeC27Bdf4F6c57896E4Df64784b6058F34EFD2f,,0x97A3BD8a445cC187c6A751F392e15C3B2134D695,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BXR-D695,WETH-6Cc2,18,18,4,BXR,WETH
,2023-05-06 19:27:54.919112,17203475,uniswap_v2 BXX-7898/WETH-6Cc2 0.003,BXX-7898/WETH-6Cc2,carbon_v1,0.003,0.003,0x91204649a5C9AB2CADFc2089fD22ed0FBfe170Ed,,0x6b1a8f210Ec6b7B6643cea3583Fb0c079f367898,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BXX-7898,WETH-6Cc2,18,18,3,BXX,WETH
,2023-05-06 19:03:42.392820,17203475,uniswap_v3 BYTES-8c95/WETH-6Cc2 10000,BYTES-8c95/WETH-6Cc2,carbon_v1,10000.0,0.01,0x3782a3425cd093D5cd0C5B684BE72641e199029c,,0x7d647b1A0dcD5525e9C6B3D14BE58f27674f8c95,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BYTES-8c95,WETH-6Cc2,18,18,4,BYTES,WETH
,2023-05-06 19:37:25.689276,17203475,uniswap_v2 BZN-35d4/WETH-6Cc2 0.003,BZN-35d4/WETH-6Cc2,carbon_v1,0.003,0.003,0xA92D2e98FCC91585c5EcEe548451da261E5314Da,,0x6524B87960c2d573AE514fd4181777E7842435d4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BZN-35d4,WETH-6Cc2,18,18,3,BZN,WETH
,2023-05-06 19:06:56.600881,17203475,uniswap_v3 BZR-BA8F/USDT-1ec7 100,BZR-BA8F/USDT-1ec7,carbon_v1,100.0,0.0001,0x5C2a6A370e63b4De95650eDc565ad0FbAB5312ae,,0x8d96B4ab6C741a4C8679AE323a100d74f085BA8F,0xdAC17F958D2ee523a2206206994597C13D831ec7,BZR-BA8F,USDT-1ec7,18,6,4,BZR,USDT
,2023-05-06 19:09:12.662856,17203475,uniswap_v3 BZR-BA8F/WETH-6Cc2 100,BZR-BA8F/WETH-6Cc2,carbon_v1,100.0,0.0001,0x39d625A589d8796D629B353239239ab1970f01Cc,,0x8d96B4ab6C741a4C8679AE323a100d74f085BA8F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BZR-BA8F,WETH-6Cc2,18,18,4,BZR,WETH
,2023-05-06 19:51:12.662310,17203475,sushiswap_v2 BZRX-f4b3/USDC-eB48 0.003,BZRX-f4b3/USDC-eB48,carbon_v1,0.003,0.003,0x015Fb943cB01957d5Ed06483Ee915EbA1505ab69,,0x56d811088235F11C8920698a204A5010a788f4b3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,BZRX-f4b3,USDC-eB48,18,6,3,BZRX,USDC
,2023-05-06 19:51:09.832188,17203475,sushiswap_v2 BZRX-f4b3/WETH-6Cc2 0.003,BZRX-f4b3/WETH-6Cc2,carbon_v1,0.003,0.003,0xa30911e072A0C88D55B5D0A0984B66b0D04569d0,,0x56d811088235F11C8920698a204A5010a788f4b3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BZRX-f4b3,WETH-6Cc2,18,18,3,BZRX,WETH
,2023-05-06 19:23:41.307736,17203475,uniswap_v3 BZZ-F8Cb/WETH-6Cc2 10000,BZZ-F8Cb/WETH-6Cc2,carbon_v1,10000.0,0.01,0x5696C2c2FcB7e304A5B9fAaEc9cd37d369C9D067,,0x19062190B1925b5b6689D7073fDfC8c2976EF8Cb,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BZZ-F8Cb,WETH-6Cc2,16,18,4,BZZ,WETH
,2023-05-06 19:28:04.715273,17203475,uniswap_v2 BabyDoge-460B/WETH-6Cc2 0.003,BabyDoge-460B/WETH-6Cc2,carbon_v1,0.003,0.003,0x9886202AFD85a4ded704DEb370deE516EE558661,,0xAC57De9C1A09FeC648E93EB98875B212DB0d460B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BabyDoge-460B,WETH-6Cc2,9,18,3,BabyDoge,WETH
,2023-05-06 19:36:46.679766,17203475,uniswap_v2 BabyShiba-1A1D/WETH-6Cc2 0.003,BabyShiba-1A1D/WETH-6Cc2,carbon_v1,0.003,0.003,0x2e105b41cc05D7912Bd82d955B43dA22050C24d8,,0x66A64a8A9cdc54EF97e45a051bA1c8f3D4b41A1D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BabyShiba-1A1D,WETH-6Cc2,18,18,3,BabyShiba,WETH
,2023-05-06 19:46:16.473431,17203475,uniswap_v2 BabyTrump-08B6/WETH-6Cc2 0.003,BabyTrump-08B6/WETH-6Cc2,carbon_v1,0.003,0.003,0x409De5926a8a6879A5ee3fF594aD76C11d88e921,,0x99d36e97676A68313ffDc627fd6b56382a2a08B6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BabyTrump-08B6,WETH-6Cc2,9,18,3,BabyTrump,WETH
,2023-05-06 19:45:21.080690,17203475,uniswap_v2 BiFi-BA81/WETH-6Cc2 0.003,BiFi-BA81/WETH-6Cc2,carbon_v1,0.003,0.003,0x1eC9b867b701C1E5ce9a6567eCC4B71838497c27,,0x2791BfD60D232150Bff86b39B7146c0eaAA2BA81,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BiFi-BA81,WETH-6Cc2,18,18,3,BiFi,WETH
,2023-05-06 19:39:50.062554,17203475,uniswap_v2 BigSB-b6F6/USDC-eB48 0.003,BigSB-b6F6/USDC-eB48,carbon_v1,0.003,0.003,0x149148aCC3b06b8Cc73Af3A10E84189243A35925,,0x131157c6760f78f7dDF877C0019Eba175BA4b6F6,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,BigSB-b6F6,USDC-eB48,18,6,3,BigSB,USDC
,2023-05-06 19:41:21.724257,17203475,uniswap_v2 BigSB-b6F6/USDT-1ec7 0.003,BigSB-b6F6/USDT-1ec7,carbon_v1,0.003,0.003,0xA219AAd740F88470C59a3ddbAf6DeD12E7C3fB76,,0x131157c6760f78f7dDF877C0019Eba175BA4b6F6,0xdAC17F958D2ee523a2206206994597C13D831ec7,BigSB-b6F6,USDT-1ec7,18,6,3,BigSB,USDT
,2023-05-06 19:39:45.141792,17203475,uniswap_v2 BigSB-b6F6/WETH-6Cc2 0.003,BigSB-b6F6/WETH-6Cc2,carbon_v1,0.003,0.003,0xbE44E5dd67276F53b2Aca540B4eD32c84eD0e7B3,,0x131157c6760f78f7dDF877C0019Eba175BA4b6F6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BigSB-b6F6,WETH-6Cc2,18,18,3,BigSB,WETH
,2023-05-06 19:33:05.207859,17203475,uniswap_v2 BitANT-D1a6/WETH-6Cc2 0.003,BitANT-D1a6/WETH-6Cc2,carbon_v1,0.003,0.003,0x4f9A70b87Aac8e4b751f65350942b8fAa9dC4b4e,,0x15Ee120fD69BEc86C1d38502299af7366a41D1a6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BitANT-D1a6,WETH-6Cc2,18,18,3,BitANT,WETH
,2023-05-06 19:30:50.981365,17203475,uniswap_v2 BleYd-94b9/WETH-6Cc2 0.003,BleYd-94b9/WETH-6Cc2,carbon_v1,0.003,0.003,0xA220160de6E613D2e0d4a4aC71Eefb66D6fb9eC2,,0x59B44e9AC4AB8e29db6Faf7baCd726C6B7bC94b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BleYd-94b9,WETH-6Cc2,9,18,3,BleYd,WETH
,2023-05-06 19:38:55.649860,17203475,uniswap_v2 BlueSparrow-6FdE/WETH-6Cc2 0.003,BlueSparrow-6FdE/WETH-6Cc2,carbon_v1,0.003,0.003,0xd2cE784bC025E08de15E3Ca23a95A8c47343604E,,0x24cCeDEBF841544C9e6a62Af4E8c2fA6e5a46FdE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BlueSparrow-6FdE,WETH-6Cc2,9,18,3,BlueSparrow,WETH
,2023-05-06 19:39:14.307477,17203475,uniswap_v2 CAP-3142/WETH-6Cc2 0.003,CAP-3142/WETH-6Cc2,carbon_v1,0.003,0.003,0xC169F0eb31403c0bcc43Dc9feCa648A79faFC0F4,,0x43044f861ec040DB59A7e324c40507adDb673142,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CAP-3142,WETH-6Cc2,18,18,3,CAP,WETH
,2023-05-06 19:26:21.173361,17203475,uniswap_v2 CAPS-15e2/WETH-6Cc2 0.003,CAPS-15e2/WETH-6Cc2,carbon_v1,0.003,0.003,0x456FB056a8D118300B624D3AEE3864e685ae086C,,0x03Be5C903c727Ee2C8C4e9bc0AcC860Cca4715e2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CAPS-15e2,WETH-6Cc2,18,18,3,CAPS,WETH
,2023-05-06 19:21:11.377307,17203475,uniswap_v3 CARD-D708/WETH-6Cc2 3000,CARD-D708/WETH-6Cc2,carbon_v1,3000.0,0.003,0x32eCD439B57fb881eA1f5df2F8581b6fdAc0ACAc,,0x954b890704693af242613edEf1B603825afcD708,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CARD-D708,WETH-6Cc2,18,18,4,CARD,WETH
,2023-05-06 19:34:22.174604,17203475,uniswap_v2 CARDS-52d9/WETH-6Cc2 0.003,CARDS-52d9/WETH-6Cc2,carbon_v1,0.003,0.003,0x94Ae6d2390680Ac6e6ee6069BE42067d6ad72e2A,,0x3d6F0DEa3AC3C607B3998e6Ce14b6350721752d9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CARDS-52d9,WETH-6Cc2,18,18,3,CARDS,WETH
,2023-05-06 19:38:59.411393,17203475,uniswap_v2 CAT+-fbd6/WETH-6Cc2 0.003,CAT+-fbd6/WETH-6Cc2,carbon_v1,0.003,0.003,0x3e448e81C247cfeBc3d99e9e411467E6506F2BAC,,0x686c77609aFe6A2fac50421888530288B441fbd6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CAT+-fbd6,WETH-6Cc2,18,18,3,CAT+,WETH
,2023-05-06 19:35:24.785496,17203475,uniswap_v2 CAT-7dB3/WETH-6Cc2 0.003,CAT-7dB3/WETH-6Cc2,carbon_v1,0.003,0.003,0x781CE9A6808503261aB27973F3A34Dd9F851a6fC,,0x56015BBE3C01fE05bc30A8a9a9Fd9A88917e7dB3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CAT-7dB3,WETH-6Cc2,18,18,3,CAT,WETH
,2023-05-06 19:34:18.610888,17203475,uniswap_v2 CATAI-8d17/WETH-6Cc2 0.003,CATAI-8d17/WETH-6Cc2,carbon_v1,0.003,0.003,0xC954A4Df35ca1821022C9C1beb829C57eBa623C1,,0xBC1A4555745e9C5334eBF9DcfEC0B51285aF8d17,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CATAI-8d17,WETH-6Cc2,18,18,3,CATAI,WETH
,2023-05-06 19:47:25.140908,17203475,uniswap_v2 CATE-136c/WETH-6Cc2 0.003,CATE-136c/WETH-6Cc2,carbon_v1,0.003,0.003,0xF32Bb4cD7A206e3ACD9dD1dCa730D70499dE8f21,,0xa42F266684ac2aD6ecb00df95b1c76EFbb6f136c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CATE-136c,WETH-6Cc2,18,18,3,CATE,WETH
,2023-05-06 19:43:06.564572,17203475,uniswap_v2 CCX-8B59/WETH-6Cc2 0.003,CCX-8B59/WETH-6Cc2,carbon_v1,0.003,0.003,0x39159C61d549742589E807aDF2Ff2C4Ca8391093,,0x1D6405138A335cE5FD7364086334EfB3E4F28B59,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CCX-8B59,WETH-6Cc2,18,18,3,CCX,WETH
,2023-05-06 19:42:21.898554,17203475,uniswap_v2 CCv2-8F11/WETH-6Cc2 0.003,CCv2-8F11/WETH-6Cc2,carbon_v1,0.003,0.003,0xBebc3520759bf96f1FE400F792271c325eaa9c49,,0x612E1726435fE38dD49A0B35b4065B56f49c8F11,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CCv2-8F11,WETH-6Cc2,18,18,3,CCv2,WETH
,2023-05-06 19:43:40.237104,17203475,uniswap_v2 CDS-6e5e/WETH-6Cc2 0.003,CDS-6e5e/WETH-6Cc2,carbon_v1,0.003,0.003,0x0Be902716176D66364f1C2Ecf25829A6D95c5bEE,,0x3c48Ca59bf2699E51d4974d4B6D284AE52076e5e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CDS-6e5e,WETH-6Cc2,18,18,3,CDS,WETH
,2023-05-06 19:38:10.480023,17203475,uniswap_v2 CE-EecE/USDT-1ec7 0.003,CE-EecE/USDT-1ec7,carbon_v1,0.003,0.003,0xEACD8a344C16B5724819C7a1C253da07f2Ca50A4,,0x8F12Dfc7981DE79A8A34070a732471f2D335EecE,0xdAC17F958D2ee523a2206206994597C13D831ec7,CE-EecE,USDT-1ec7,18,6,3,CE,USDT
,2023-05-06 19:35:04.756296,17203475,uniswap_v2 CEL-D42d/WETH-6Cc2 0.003,CEL-D42d/WETH-6Cc2,carbon_v1,0.003,0.003,0xa5E79baEe540f000ef6F23D067cd3AC22c7d9Fe6,,0xaaAEBE6Fe48E54f431b0C390CfaF0b017d09D42d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CEL-D42d,WETH-6Cc2,4,18,3,CEL,WETH
,2023-05-06 19:39:25.101814,17203475,uniswap_v2 CELL-e099/KEL-5432 0.003,CELL-e099/KEL-5432,carbon_v1,0.003,0.003,0xf4842DDed96eb770BAE8470ac84C24d807f88EAB,,0x26c8AFBBFE1EBaca03C2bB082E69D0476Bffe099,0x4ABB9cC67BD3da9Eb966d1159A71a0e68BD15432,CELL-e099,KEL-5432,18,18,3,CELL,KEL
,2023-05-06 19:18:36.382124,17203475,uniswap_v3 CELL-e099/USDT-1ec7 10000,CELL-e099/USDT-1ec7,carbon_v1,10000.0,0.01,0x08866A21550853e5eef6EF40a8DAf871b9843FFf,,0x26c8AFBBFE1EBaca03C2bB082E69D0476Bffe099,0xdAC17F958D2ee523a2206206994597C13D831ec7,CELL-e099,USDT-1ec7,18,6,4,CELL,USDT
,2023-05-06 19:27:37.735426,17203475,uniswap_v2 CELL-e099/WETH-6Cc2 0.003,CELL-e099/WETH-6Cc2,carbon_v1,0.003,0.003,0x9C4CC862F51B1Ba90485De3502AA058CA4331F32,,0x26c8AFBBFE1EBaca03C2bB082E69D0476Bffe099,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CELL-e099,WETH-6Cc2,18,18,3,CELL,WETH
,2023-05-06 19:06:12.814418,17203475,uniswap_v3 CELR-C667/WETH-6Cc2 10000,CELR-C667/WETH-6Cc2,carbon_v1,10000.0,0.01,0xAff1025438DA93bd86427f2f9f7d06088f720a8d,,0x4F9254C83EB525f9FCf346490bbb3ed28a81C667,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CELR-C667,WETH-6Cc2,18,18,4,CELR,WETH
,2023-05-06 19:28:55.899439,17203475,uniswap_v2 CENT-35bc/WETH-6Cc2 0.003,CENT-35bc/WETH-6Cc2,carbon_v1,0.003,0.003,0xd1B32D65ae5ADD070Fb54bAB3f28033C5a72C849,,0x08ba718F288c3b12B01146816bef9FA03cC635bc,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CENT-35bc,WETH-6Cc2,18,18,3,CENT,WETH
,2023-05-06 19:22:03.533148,17203475,uniswap_v3 CERES-0aDA/WETH-6Cc2 3000,CERES-0aDA/WETH-6Cc2,carbon_v1,3000.0,0.003,0x5112B866Cfc9223124cC2eAdA116f3f396101567,,0x2e7B0d4F9B2EaF782eD3D160e3a0a4b1a7930aDA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CERES-0aDA,WETH-6Cc2,18,18,4,CERES,WETH
,2023-05-06 19:33:28.796525,17203475,uniswap_v2 CFi-1eF4/WETH-6Cc2 0.003,CFi-1eF4/WETH-6Cc2,carbon_v1,0.003,0.003,0x36938d1419b717C97EBDB273702806CA73f89a4C,,0x63b4f3e3fa4e438698CE330e365E831F7cCD1eF4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CFi-1eF4,WETH-6Cc2,18,18,3,CFi,WETH
,2023-05-06 19:12:30.946752,17203475,uniswap_v3 CGG-5e43/USDC-eB48 3000,CGG-5e43/USDC-eB48,carbon_v1,3000.0,0.003,0xc678664C412626ca38EC100DdA21332744ec0198,,0x1fE24F25b1Cf609B9c4e7E12D802e3640dFA5e43,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,CGG-5e43,USDC-eB48,18,6,4,CGG,USDC
,2023-05-06 19:39:38.323688,17203475,uniswap_v2 CGG-5e43/WETH-6Cc2 0.003,CGG-5e43/WETH-6Cc2,carbon_v1,0.003,0.003,0xC8CA3C0f011FE42C48258ECBbf5d94c51f141C17,,0x1fE24F25b1Cf609B9c4e7E12D802e3640dFA5e43,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CGG-5e43,WETH-6Cc2,18,18,3,CGG,WETH
,2023-05-06 19:49:06.834145,17203475,uniswap_v2 CHADS-5c5E/WETH-6Cc2 0.003,CHADS-5c5E/WETH-6Cc2,carbon_v1,0.003,0.003,0xEC81c9eB83E464499b09b38510f967d97363745b,,0x69692D3345010a207b759a7D1af6fc7F38b35c5E,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CHADS-5c5E,WETH-6Cc2,18,18,3,CHADS,WETH
,2023-05-06 19:37:05.121723,17203475,uniswap_v2 CHANGE-2754/USDC-eB48 0.003,CHANGE-2754/USDC-eB48,carbon_v1,0.003,0.003,0x9247f812FF1037E15BE98F12f76f4B011AbF4d8B,,0x7051faED0775f664a0286Af4F75ef5ed74e02754,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,CHANGE-2754,USDC-eB48,18,6,3,CHANGE,USDC
,2023-05-06 19:48:22.607684,17203475,uniswap_v2 CHART-E63E/WETH-6Cc2 0.003,CHART-E63E/WETH-6Cc2,carbon_v1,0.003,0.003,0x960D228BB345Fe116ba4cba4761aab24A5fa7213,,0x1d37986F252d0e349522EA6C3B98Cb935495E63E,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CHART-E63E,WETH-6Cc2,18,18,3,CHART,WETH
