cid,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,fee_float,address,anchor,tkn0_address,tkn1_address,tkn0_key,tkn1_key,tkn0_decimals,tkn1_decimals,exchange_id,tkn0_symbol,tkn1_symbol,timestamp,tkn0_balance,tkn1_balance,liquidity,sqrt_price_q96,tick,tick_spacing,exchange,strategy_id
,,0,uniswap_v2 YUNA-62f9/WETH-6Cc2 0.003,YUNA-62f9/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x99b975590364dfdEa0ED8550d0d862c78E07C43d,,0x2F6f397332B0F8b4536430bCC97980aA838f62f9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,YUNA-62f9,WETH-6Cc2,18,18,3.0,YUNA,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 YUAN-9024/WETH-6Cc2 0.003,YUAN-9024/WETH-6Cc2,unknown,3000.0,0.003,0xDf3B88A475ac809e3951cB381049d2448a809f48,,0x07d7C3fE238CE7394c8d280DF3716615fBed9024,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,YUAN-9024,WETH-6Cc2,18,18,,YUAN,WETH,,,,,,,60.0,unknown,0
,,0,uniswap_v2 yShori-d69b/WETH-6Cc2 0.003,yShori-d69b/WETH-6Cc2,uniswap_v2,3000.0,0.003,0xF69C002B568FA6439e55fE756706B78a6CDFf79D,,0x25644eA5bE09d1266B5df3F96559Ecdc2D0ad69b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,yShori-d69b,WETH-6Cc2,18,18,3.0,yShori,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 YPIE-CE31/WETH-6Cc2 0.003,YPIE-CE31/WETH-6Cc2,uniswap_v2,3000.0,0.003,0xdF5096804705D135656B50b62f9ee13041253D97,,0x17525E4f4Af59fbc29551bC4eCe6AB60Ed49CE31,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,YPIE-CE31,WETH-6Cc2,18,18,3.0,YPIE,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 YORKIE-F69c/WETH-6Cc2 0.003,YORKIE-F69c/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x19d8f4fddBf9eF9e0F0a384ADfA3CDD62b0b7667,,0x6b7Be3C671Ee0FEE7d1E0382DF8057215331F69c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,YORKIE-F69c,WETH-6Cc2,18,18,,YORKIE,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 YORKIE-8014/WETH-6Cc2 0.003,YORKIE-8014/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x1C6534a01f4707c2DFE9707eD95E629217434470,,0x83eDaB5D1059C0236c4b734e89Da9807FA4c8014,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,YORKIE-8014,WETH-6Cc2,18,18,,YORKIE,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 YORI-4661/WETH-6Cc2 0.003,YORI-4661/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x5E882b5e77be2A567c7c39dF772E385e33FaF718,,0x1Ab052Db3216835182926A6d516762B0f1634661,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,YORI-4661,WETH-6Cc2,9,18,3.0,YORI,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 YOP-4051/WETH-6Cc2 0.003,YOP-4051/WETH-6Cc2,uniswap_v2,3000.0,0.003,0xD65E975c7D0d5871EfF8b079120E43C9F377aDa1,,0xAE1eaAE3F627AAca434127644371b67B18444051,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,YOP-4051,WETH-6Cc2,8,18,3.0,YOP,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 YIELD-db9B/WETH-6Cc2 0.003,YIELD-db9B/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x1B10fa100C9cbbBa76853ad2F9A42B9340CE7164,,0xa8B61CfF52564758A204F841E636265bEBC8db9B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,YIELD-db9B,WETH-6Cc2,18,18,3.0,YIELD,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 YGG-CF73/WETH-6Cc2 0.003,YGG-CF73/WETH-6Cc2,sushiswap_v2,3000.0,0.003,0x99B42F2B49C395D2a77D973f6009aBb5d67dA343,,0x25f8087EAD173b73D6e8B84329989A8eEA16CF73,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,YGG-CF73,WETH-6Cc2,18,18,,YGG,WETH,,,,,,,60.0,sushiswap_v2,0
,,0,uniswap_v2 YFL-c0be/WETH-6Cc2 0.003,YFL-c0be/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x1d6432AEfeAE2c0Ff1393120541863822a4E6Fa7,,0x28cb7e841ee97947a86B06fA4090C8451f64c0be,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,YFL-c0be,WETH-6Cc2,18,18,3.0,YFL,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 YFIII-2A45/WETH-6Cc2 0.003,YFIII-2A45/WETH-6Cc2,uniswap_v2,3000.0,0.003,0xED01d014f32824013A8FdBcCb0844b76e9E17630,,0x4be40bc9681D0A7C24A99b4c92F85B9053Fc2A45,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,YFIII-2A45,WETH-6Cc2,18,18,3.0,YFIII,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 YFII-aB83/WETH-6Cc2 0.003,YFII-aB83/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x8973Be4402bf0a39448f419c2D64bD3591Dd2299,,0xa1d0E215a23d7030842FC67cE582a6aFa3CCaB83,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,YFII-aB83,WETH-6Cc2,18,18,3.0,YFII,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 YFI-d93e/WETH-6Cc2 0.003,YFI-d93e/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x2fDbAdf3C4D5A8666Bc06645B8358ab803996E28,,0x0bc529c00C6401aEF6D220BE8C6Ea1667F6Ad93e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,YFI-d93e,WETH-6Cc2,18,18,3.0,YFI,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 YFI-d93e/WETH-6Cc2 0.003,YFI-d93e/WETH-6Cc2,sushiswap_v2,3000.0,0.003,0x088ee5007C98a9677165D78dD2109AE4a3D04d0C,,0x0bc529c00C6401aEF6D220BE8C6Ea1667F6Ad93e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,YFI-d93e,WETH-6Cc2,18,18,,YFI,WETH,,,,,,,60.0,sushiswap_v2,0
,,0,uniswap_v2 YDF-E66a/WETH-6Cc2 0.003,YDF-E66a/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x153f2044Feace1eB377C6e1CF644d12677Bd86fd,,0x30dcBa0405004cF124045793E1933C798Af9E66a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,YDF-E66a,WETH-6Cc2,18,18,3.0,YDF,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 YAXIS-FE73/WETH-6Cc2 0.003,YAXIS-FE73/WETH-6Cc2,uniswap_v2,3000.0,0.003,0xF0E3FdF48661CD10d56692f60BD4eCcd01E9CF64,,0x0adA190c81b814548ddC2F6AdC4a689ce7C1FE73,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,YAXIS-FE73,WETH-6Cc2,18,18,3.0,YAXIS,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 YAX-A289/WETH-6Cc2 0.003,YAX-A289/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x1107B6081231d7F256269aD014bF92E041cb08df,,0xb1dC9124c395c1e97773ab855d66E879f053A289,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,YAX-A289,WETH-6Cc2,18,18,3.0,YAX,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 YARA-6e66/WETH-6Cc2 0.003,YARA-6e66/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x160A1F8D78b6d7a8f25a38Fa0aA29663e3c51016,,0x66a4868F1829Ab78fFD5Aac5Fe68fe508EB96e66,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,YARA-6e66,WETH-6Cc2,18,18,,YARA,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 YALLA-4B84/WETH-6Cc2 0.003,YALLA-4B84/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x06Fa9B8B210e8fACe623a91aEA075E62f398D17F,,0xA11A00cCFD8282b635B26c53462B380fE0944B84,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,YALLA-4B84,WETH-6Cc2,18,18,,YALLA,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 YAE-1EAF/WETH-6Cc2 0.003,YAE-1EAF/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x53048eeC4Ec09f8514A4c409a2E48CB2B7a3cF84,,0x4eE438be38F8682ABB089F2BFeA48851C5E71EAF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,YAE-1EAF,WETH-6Cc2,18,18,3.0,YAE,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 ٨-91e6/WETH-6Cc2 0.003,٨-91e6/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x3986289ADcED5FEf2CD10A7C55BA07C3eF87fB94,,0x08d32b0da63e2C3bcF8019c9c5d849d7a9d791e6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,٨-91e6,WETH-6Cc2,0,18,3.0,٨,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XYZ-2883/USDC-eB48 0.003,XYZ-2883/USDC-eB48,sushiswap_v2,3000.0,0.003,0xBBBdB106A806173d1eEa1640961533fF3114d69A,,0x618679dF9EfCd19694BB1daa8D00718Eacfa2883,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,XYZ-2883,USDC-eB48,18,6,,XYZ,USDC,,,,,,,60.0,sushiswap_v2,0
,,0,uniswap_v2 XYO-E758/WETH-6Cc2 0.003,XYO-E758/WETH-6Cc2,uniswap_v2,3000.0,0.003,0xa986F2A12d85c44429f574BA50C0e21052B18BA1,,0x55296f69f40Ea6d20E478533C15A6B08B654E758,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XYO-E758,WETH-6Cc2,18,18,3.0,XYO,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XYO-E758/WETH-6Cc2 0.003,XYO-E758/WETH-6Cc2,sushiswap_v2,3000.0,0.003,0x0C967dfF67bC0e7c4fb31b4BF67A513aE1752A00,,0x55296f69f40Ea6d20E478533C15A6B08B654E758,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XYO-E758,WETH-6Cc2,18,18,,XYO,WETH,,,,,,,60.0,sushiswap_v2,0
,,0,uniswap_v2 XY-50DE/WETH-6Cc2 0.003,XY-50DE/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x2cF862D1303726e8A54571fB34620D5870Cc9e7e,,0x77777777772cf0455fB38eE0e75f38034dFa50DE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XY-50DE,WETH-6Cc2,18,18,3.0,XY,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XTK-AdEB/WETH-6Cc2 0.003,XTK-AdEB/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x2FBa756C64d4F9dBB17F1B3A1AfB5F05af7f18C0,,0x7F3EDcdD180Dbe4819Bd98FeE8929b5cEdB3AdEB,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XTK-AdEB,WETH-6Cc2,18,18,3.0,XTK,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 xSUSHI-4272/WETH-6Cc2 0.003,xSUSHI-4272/WETH-6Cc2,sushiswap_v2,3000.0,0.003,0x36e2FCCCc59e5747Ff63a03ea2e5C0c2C14911e7,,0x8798249c2E607446EfB7Ad49eC89dD1865Ff4272,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,xSUSHI-4272,WETH-6Cc2,18,18,,xSUSHI,WETH,,,,,,,60.0,sushiswap_v2,0
,,0,uniswap_v2 XRT-1cb7/WETH-6Cc2 0.003,XRT-1cb7/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x3185626c14aCB9531d19560dECb9d3E5E80681b1,,0x7dE91B204C1C737bcEe6F000AAA6569Cf7061cb7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XRT-1cb7,WETH-6Cc2,9,18,3.0,XRT,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XPR-A2af/USDT-1ec7 0.003,XPR-A2af/USDT-1ec7,uniswap_v2,3000.0,0.003,0xB63c2f390803119A98AC63a371bCC657e366dF0F,,0xD7EFB00d12C2c13131FD319336Fdf952525dA2af,0xdAC17F958D2ee523a2206206994597C13D831ec7,XPR-A2af,USDT-1ec7,4,6,3.0,XPR,USDT,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XP-b2Ac/WETH-6Cc2 0.003,XP-b2Ac/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x353a70Db3888E957AD2E7444A08a2C9c08A5dB47,,0x948c70Dc6169Bfb10028FdBE96cbC72E9562b2Ac,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XP-b2Ac,WETH-6Cc2,18,18,3.0,XP,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XOR-F677/WETH-6Cc2 0.003,XOR-F677/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x01962144D41415cCA072900Fe87Bbe2992A99F10,,0x40FD72257597aA14C7231A7B1aaa29Fce868F677,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XOR-F677,WETH-6Cc2,18,18,,XOR,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XOR-F677/VAL-d1E4 0.003,XOR-F677/VAL-d1E4,uniswap_v2,3000.0,0.003,0x4FD3f9811224Bf5A87BBAF002A345560C2d98D76,,0x40FD72257597aA14C7231A7B1aaa29Fce868F677,0xe88f8313e61A97cEc1871EE37fBbe2a8bf3ed1E4,XOR-F677,VAL-d1E4,18,18,3.0,XOR,VAL,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XOAI-610C/WETH-6Cc2 0.003,XOAI-610C/WETH-6Cc2,uniswap_v2,3000.0,0.003,0xb3Df5f5008b1Dcfd03C1Ce488a2A44ec99d43FF9,,0x437c5fc8BA3E5b1fF712B22914608e70Bf34610C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XOAI-610C,WETH-6Cc2,9,18,,XOAI,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XMON-Bf74/WETH-6Cc2 0.003,XMON-Bf74/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x4bacAaAbe3e96959ddf3269D3092D5cea88fEFe9,,0x3aaDA3e213aBf8529606924d8D1c55CbDc70Bf74,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XMON-Bf74,WETH-6Cc2,18,18,3.0,XMON,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XLON-9D58/WETH-6Cc2 0.003,XLON-9D58/WETH-6Cc2,uniswap_v2,3000.0,0.003,0xA0300b4EDb87c33C0FCf20d968575595D11c9249,,0x36ff4DaE0E88113D68B1209e245B0e3Af92E9D58,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XLON-9D58,WETH-6Cc2,18,18,3.0,XLON,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XIO-5704/WETH-6Cc2 0.003,XIO-5704/WETH-6Cc2,uniswap_v2,3000.0,0.003,0xE0cc5aFc0FF2c76183416Fb8d1a29f6799FB2cdF,,0x0f7F961648aE6Db43C75663aC7E5414Eb79b5704,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XIO-5704,WETH-6Cc2,18,18,3.0,XIO,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XIO-5704/USDC-eB48 0.003,XIO-5704/USDC-eB48,uniswap_v2,3000.0,0.003,0xA50fb59346C83730602874b6F25A59939A949CF4,,0x0f7F961648aE6Db43C75663aC7E5414Eb79b5704,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,XIO-5704,USDC-eB48,18,6,3.0,XIO,USDC,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XIO-5704/FLASH-F2F8 0.003,XIO-5704/FLASH-F2F8,uniswap_v2,3000.0,0.003,0x02012964599f6c094042a4948e0D75e6Aae14cF9,,0x0f7F961648aE6Db43C75663aC7E5414Eb79b5704,0xB1f1F47061A7Be15C69f378CB3f69423bD58F2F8,XIO-5704,FLASH-F2F8,18,18,3.0,XIO,FLASH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XIO-5704/FLASH-0C1f 0.003,XIO-5704/FLASH-0C1f,uniswap_v2,3000.0,0.003,0xB71e6a2606BA88496471c4Ca848b56Eb2A37fE07,,0x0f7F961648aE6Db43C75663aC7E5414Eb79b5704,0x20398aD62bb2D930646d45a6D4292baa0b860C1f,XIO-5704,FLASH-0C1f,18,18,,XIO,FLASH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XI-Ec8c/WETH-6Cc2 0.003,XI-Ec8c/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x7a99822968410431edd1eE75DAb78866e31cAf39,,0x295B42684F90c77DA7ea46336001010F2791Ec8c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XI-Ec8c,WETH-6Cc2,18,18,3.0,XI,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 xFUND-7881/WETH-6Cc2 0.003,xFUND-7881/WETH-6Cc2,uniswap_v2,3000.0,0.003,0xab2D2F5bc36620A57Ec4bB60D6A7Df2a847dEab5,,0x892A6f9dF0147e5f079b0993F486F9acA3c87881,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,xFUND-7881,WETH-6Cc2,9,18,3.0,xFUND,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 xFUND-7881/WETH-6Cc2 0.003,xFUND-7881/WETH-6Cc2,unknown,3000.0,0.003,0x43A76C98CD94e309B0ab1757a42a51bcaA334ff5,,0x892A6f9dF0147e5f079b0993F486F9acA3c87881,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,xFUND-7881,WETH-6Cc2,9,18,,xFUND,WETH,,,,,,,60.0,unknown,0
,,0,uniswap_v2 xFUND-7881/FUND-7f75 0.003,xFUND-7881/FUND-7f75,uniswap_v2,3000.0,0.003,0x98363F8D9eAF4D0B70217D4EF08F83ff099F4e0D,,0x892A6f9dF0147e5f079b0993F486F9acA3c87881,0xe9B076B476D8865cDF79D1Cf7DF420EE397a7f75,xFUND-7881,FUND-7f75,9,9,,xFUND,FUND,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XFIT-7441/USDT-1ec7 0.003,XFIT-7441/USDT-1ec7,uniswap_v2,3000.0,0.003,0xF8D99Cf7046deDCB1dC8CFc309aA96946C9B9db2,,0x4aa41bC1649C9C3177eD16CaaA11482295fC7441,0xdAC17F958D2ee523a2206206994597C13D831ec7,XFIT-7441,USDT-1ec7,18,6,3.0,XFIT,USDT,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XFIT-7441/USDC-eB48 0.003,XFIT-7441/USDC-eB48,uniswap_v2,3000.0,0.003,0x803fC05552868c40336482dFDDA36C2E13e6D5D6,,0x4aa41bC1649C9C3177eD16CaaA11482295fC7441,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,XFIT-7441,USDC-eB48,18,6,3.0,XFIT,USDC,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XETA-3550/USDT-1ec7 0.003,XETA-3550/USDT-1ec7,uniswap_v2,3000.0,0.003,0x2D4D1CF6210FEE225632C9Bc3a9015E039539220,,0x967Fb0D760ED3ce53AfE2f0A071674cccAe73550,0xdAC17F958D2ee523a2206206994597C13D831ec7,XETA-3550,USDT-1ec7,18,6,3.0,XETA,USDT,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XEN-6Fb8/WETH-6Cc2 0.003,XEN-6Fb8/WETH-6Cc2,uniswap_v2,3000.0,0.003,0xC0d776E2223c9a2ad13433DAb7eC08cB9C5E76ae,,0x06450dEe7FD2Fb8E39061434BAbCFC05599a6Fb8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XEN-6Fb8,WETH-6Cc2,18,18,3.0,XEN,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XEN-6Fb8/USDC-eB48 0.003,XEN-6Fb8/USDC-eB48,uniswap_v2,3000.0,0.003,0xC6F6Bbb40155D1D2e6BecFfA0E7EAaD5Ce2F16b4,,0x06450dEe7FD2Fb8E39061434BAbCFC05599a6Fb8,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,XEN-6Fb8,USDC-eB48,18,6,3.0,XEN,USDC,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XDEX-6c83/USDC-eB48 0.003,XDEX-6c83/USDC-eB48,uniswap_v2,3000.0,0.003,0xFAF477185220f1fbF987A43374cA640D670F2c90,,0x000000000000d0151E748d25b766e77efe2A6c83,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,XDEX-6c83,USDC-eB48,18,6,3.0,XDEX,USDC,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XDEFI-B777/WETH-6Cc2 0.003,XDEFI-B777/WETH-6Cc2,sushiswap_v2,3000.0,0.003,0x37FC088cFD67349Be00f5504D00ddB7F2274b3f6,,0x72B886d09C117654aB7dA13A14d603001dE0B777,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XDEFI-B777,WETH-6Cc2,18,18,,XDEFI,WETH,,,,,,,60.0,sushiswap_v2,0
,,0,uniswap_v2 XDB-9d27/WETH-6Cc2 0.003,XDB-9d27/WETH-6Cc2,uniswap_v2,3000.0,0.003,0xB20F3F78253Da4bD8F4A0fb5f19dA23AE9cDbE69,,0xB9EefC4b0d472A44be93970254Df4f4016569d27,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XDB-9d27,WETH-6Cc2,7,18,3.0,XDB,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 xcRMRK-06e4/USDT-1ec7 0.003,xcRMRK-06e4/USDT-1ec7,sushiswap_v2,3000.0,0.003,0x9b880Dd096eF74eF7e4b771526Bd9584e0B8f7B5,,0x471Ea49dd8E60E697f4cac262b5fafCc307506e4,0xdAC17F958D2ee523a2206206994597C13D831ec7,xcRMRK-06e4,USDT-1ec7,10,6,,xcRMRK,USDT,,,,,,,60.0,sushiswap_v2,0
,,0,uniswap_v2 XCORP-043F/WETH-6Cc2 0.003,XCORP-043F/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x889c0ed50354d5cc498ffD6Ff6fFA7c227d17761,,0x6e2731E3E173FC033D6787E57977d1134A88043F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XCORP-043F,WETH-6Cc2,18,18,,XCORP,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XCN-fb18/WETH-6Cc2 0.003,XCN-fb18/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x859f7092f56c43BB48bb46dE7119d9c799716CDF,,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XCN-fb18,WETH-6Cc2,18,18,3.0,XCN,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XCM-8e25/WETH-6Cc2 0.003,XCM-8e25/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x94A0ae2B443F9C0cA0Fc6ae8a653a5c4E934b92E,,0x36ac219f90f5A6A3C77f2a7B660E3cC701f68e25,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XCM-8e25,WETH-6Cc2,18,18,3.0,XCM,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XCAD-6Aa0/WETH-6Cc2 0.003,XCAD-6Aa0/WETH-6Cc2,uniswap_v2,3000.0,0.003,0xA14E051Af256157ce093Aa54CB3b2f775358F559,,0x7659CE147D0e714454073a5dd7003544234b6Aa0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XCAD-6Aa0,WETH-6Cc2,18,18,3.0,XCAD,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XCAD-6Aa0/USDT-1ec7 0.003,XCAD-6Aa0/USDT-1ec7,uniswap_v2,3000.0,0.003,0x6F118ecebc31A5Ffe49B87C47EA80F93A2af0A8a,,0x7659CE147D0e714454073a5dd7003544234b6Aa0,0xdAC17F958D2ee523a2206206994597C13D831ec7,XCAD-6Aa0,USDT-1ec7,18,6,3.0,XCAD,USDT,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XCAD-6Aa0/USDC-eB48 0.003,XCAD-6Aa0/USDC-eB48,uniswap_v2,3000.0,0.003,0x3fA5db0910Afc2A1E6DE45039eA217410fB8641d,,0x7659CE147D0e714454073a5dd7003544234b6Aa0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,XCAD-6Aa0,USDC-eB48,18,6,3.0,XCAD,USDC,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XAI-eb5b/WETH-6Cc2 0.003,XAI-eb5b/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x85f68f00E386878AC60B82e25C907477cd43F2FB,,0xb23C226c8ee8897aB8Ac3267b8d41C881c3ceb5b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XAI-eb5b,WETH-6Cc2,9,18,,XAI,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 XAI-0280/WETH-6Cc2 0.003,XAI-0280/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x01F4916850F37D262108a31aA7e1367441ebA344,,0x0A13A5929e5F0ff0EABA4Bd9e9512C91fCE40280,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XAI-0280,WETH-6Cc2,9,18,,XAI,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 X7R-ca54/WETH-6Cc2 0.003,X7R-ca54/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x6139240A5907e4CE74673257c320ea366c521AEA,,0x70008F18Fc58928dcE982b0A69C2c21ff80Dca54,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,X7R-ca54,WETH-6Cc2,18,18,3.0,X7R,WETH,,,,,,,60.0,uniswap_v2,0
,,0,uniswap_v2 X7DAO-2dA0/WETH-6Cc2 0.003,X7DAO-2dA0/WETH-6Cc2,uniswap_v2,3000.0,0.003,0x75311ee016c82e7770E4ACa73a0d142f96ddB969,,0x7105E64bF67ECA3Ae9b123F0e5Ca2b83b2eF2dA0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,X7DAO-2dA0,WETH-6Cc2,18,18,3.0,X7DAO,WETH,,,,,,,60.0,uniswap_v2,0
